latitude,longitude,mean,median,ci_lower,ci_upper
510000.0,6000.0,8.834807499249777,8.85595448811849,8.822847134124054,8.8467678643755
522000.0,6000.0,8.900576101938885,8.912298520406088,8.891558588009046,8.909593615868724
534000.0,6000.0,8.809350142161053,8.78359349568685,8.800110112725397,8.818590171596709
894000.0,6000.0,8.654023990790048,8.662333806355795,8.644867591492147,8.663180390087948
906000.0,6000.0,8.479790219783784,8.466512044270834,8.466675836577533,8.492904602990034
498000.0,18000.0,8.899364910125733,8.869108200073242,8.88690666346943,8.911823156782036
546000.0,18000.0,8.677496730486553,8.674830436706543,8.668561799361408,8.686431661611698
558000.0,18000.0,8.68047000471751,8.696746826171875,8.671089687139927,8.689850322295092
906000.0,18000.0,8.587013980865478,8.599690755208334,8.571968575773557,8.6020593859574
486000.0,30000.0,9.19896145439148,9.225158055623373,9.190205901745163,9.207717007037797
558000.0,30000.0,8.630519817670185,8.639731089274088,8.623229078548864,8.637810556791507
486000.0,42000.0,9.179420921325683,9.190823237101236,9.169867370578222,9.188974472073143
558000.0,42000.0,8.706021692434947,8.742671012878418,8.698409955413956,8.713633429455937
486000.0,54000.0,9.04814115746816,9.038586298624674,9.037024687383996,9.059257627552325
570000.0,54000.0,8.658279042720794,8.675913174947103,8.650316735093275,8.666241350348313
582000.0,54000.0,8.782692935943604,8.770586967468262,8.774427156064663,8.790958715822546
786000.0,54000.0,8.709817750930785,8.729101181030273,8.694328043912023,8.725307457949548
486000.0,66000.0,8.993234296162923,9.033150355021158,8.978889156245613,9.007579436080233
582000.0,66000.0,8.684933132012684,8.71044635772705,8.673889785470102,8.695976478555266
786000.0,66000.0,8.755899045626322,8.781285127003988,8.739310748166917,8.772487343085727
798000.0,66000.0,8.758923958619436,8.74880584081014,8.740005293782133,8.777842623456738
810000.0,66000.0,8.903806047916412,8.942605972290039,8.895371448388769,8.912240647444055
858000.0,66000.0,8.861955276489258,8.891453425089518,8.85462955577228,8.869280997206236
870000.0,66000.0,8.858672129631042,8.870199839274088,8.852305956390236,8.865038302871849
594000.0,78000.0,8.790522550741832,8.789056777954102,8.779667075692476,8.801378025791188
798000.0,78000.0,8.724833841164907,8.673852443695068,8.706946163506519,8.742721518823295
