latitude,longitude,mean,median,ci_lower,ci_upper
894000.0,6000.0,8.524316961526871,8.543716430664062,8.519469483396687,8.529164439657055
906000.0,6000.0,8.470412427186966,8.49396800994873,8.462529107775907,8.478295746598025
906000.0,18000.0,8.470412427186966,8.49396800994873,8.462529107775907,8.478295746598025
774000.0,54000.0,8.566038156032562,8.576364040374756,8.563329731868407,8.568746580196716
786000.0,54000.0,8.568029363393784,8.576364040374756,8.564980019147216,8.571078707640352
858000.0,54000.0,8.564219808340072,8.554625988006592,8.56025238821754,8.568187228462603
870000.0,54000.0,8.530109696149825,8.552699089050293,8.526225090920216,8.533994301379435
882000.0,54000.0,8.501487036466598,8.49396800994873,8.496674939951756,8.50629913298144
786000.0,66000.0,8.558900212526321,8.576364040374756,8.554630940651307,8.563169484401335
798000.0,66000.0,8.567348922729492,8.576364040374756,8.56394708941443,8.570750756044553
810000.0,66000.0,8.569383046150207,8.576364040374756,8.565866597456827,8.572899494843588
822000.0,66000.0,8.567123455524445,8.576364040374756,8.56294182754228,8.57130508350661
834000.0,66000.0,8.579074513435364,8.586894035339355,8.575217932492501,8.582931094378226
858000.0,66000.0,8.55686213183403,8.554625988006592,8.55283624482808,8.56088801883998
870000.0,66000.0,8.511125082731247,8.49396800994873,8.50734264335286,8.514907522109635
882000.0,66000.0,8.493011010885239,8.49396800994873,8.488145548134787,8.49787647363569
942000.0,66000.0,7.804453087329865,7.792620897293091,7.796823884171092,7.812082290488638
6000.0,78000.0,10.798704253673554,10.795512676239014,10.7924920308497,10.804916476497407
594000.0,78000.0,8.548142408370971,8.57279109954834,8.538802641986845,8.557482174755098
726000.0,78000.0,8.30989248394966,8.381692886352539,8.298362194599681,8.32142277329964
798000.0,78000.0,8.547626092195511,8.576364040374756,8.541342282505216,8.553909901885806
810000.0,78000.0,8.564140524864197,8.576364040374756,8.559449049545334,8.56883200018306
858000.0,78000.0,8.56325481390953,8.580709457397461,8.559325721642713,8.567183906176348
882000.0,78000.0,8.469276604175567,8.49396800994873,8.462805059937146,8.475748148413988
942000.0,78000.0,7.7991683416366575,7.792620897293091,7.791629986300599,7.806706696972716
6000.0,90000.0,10.798704253673554,10.795512676239014,10.7924920308497,10.804916476497407
18000.0,90000.0,10.798704253673554,10.795512676239014,10.7924920308497,10.804916476497407
606000.0,90000.0,8.692500841856003,8.721186637878418,8.684417287287191,8.700584396424814
738000.0,90000.0,8.215703531980514,8.179380178451538,8.202529143509489,8.22887792045154
750000.0,90000.0,8.309225320100785,8.30752182006836,8.299098386886579,8.31935225331499
834000.0,90000.0,8.570920407295228,8.580709457397461,8.566723157449424,8.575117657141032
846000.0,90000.0,8.572477267742157,8.580709457397461,8.567951526144475,8.577003009339839
882000.0,90000.0,8.416588938474655,8.49396800994873,8.407132827964366,8.426045048984944
894000.0,90000.0,8.238350013256072,8.221213340759277,8.22717218993521,8.249527836576934
906000.0,90000.0,7.885707983493805,7.9112677574157715,7.871725931521072,7.899690035466537
918000.0,90000.0,7.73225794005394,7.7325263023376465,7.724216039958967,7.740299840148913
606000.0,102000.0,8.648995110988617,8.629447937011719,8.642903070200722,8.655087151776511
738000.0,102000.0,8.215168278932572,8.179380178451538,8.201976013128174,8.228360544736969
750000.0,102000.0,8.301698153734208,8.30752182006836,8.2910755866444,8.312320720824015
870000.0,102000.0,8.468546321630479,8.50053882598877,8.461953446709945,8.475139196551012
882000.0,102000.0,8.17234932756424,8.187908172607422,8.161521411686797,8.183177243441682
906000.0,102000.0,7.769545026302338,7.788257598876953,7.756790297269211,7.782299755335465
942000.0,102000.0,7.848108251333237,7.889954566955566,7.8424731731229524,7.853743329543521
462000.0,114000.0,8.624542248249053,8.623404502868652,8.618311039655667,8.630773456842439
522000.0,114000.0,8.989525398254395,9.000750064849854,8.984330038910198,8.994720757598593
534000.0,114000.0,8.982589852809905,8.988084316253662,8.975476725079677,8.989702980540134
606000.0,114000.0,8.559876643180846,8.53770923614502,8.554340519960878,8.565412766400815
654000.0,114000.0,8.650614681720734,8.675675392150879,8.64122452228919,8.660004841152277
666000.0,114000.0,8.65185744524002,8.675675392150879,8.642565594733604,8.661149295746437
750000.0,114000.0,8.300038839578628,8.30752182006836,8.289306211943902,8.310771467213353
762000.0,114000.0,8.36825651717186,8.426202774047852,8.359065972605059,8.37744706173866
798000.0,114000.0,8.242659558534623,8.36432933807373,8.22514996123801,8.260169155831235
834000.0,114000.0,7.851864375114441,7.777322053909302,7.838303470547457,7.865425279681425
846000.0,114000.0,7.850635774374008,7.777322053909302,7.838135888007812,7.8631356607402045
858000.0,114000.0,8.086350291728973,8.088085889816284,8.070661623836505,8.10203895962144
882000.0,114000.0,7.975216845273971,7.973642826080322,7.962362290946483,7.98807139960146
942000.0,114000.0,7.786508552312851,7.78387713432312,7.783329016190968,7.789688088434734
462000.0,126000.0,8.489498342037201,8.470024108886719,8.485678013092233,8.49331867098217
606000.0,126000.0,8.432919454097748,8.423877716064453,8.42787351542263,8.437965392772865
642000.0,126000.0,8.607258178234101,8.645773887634277,8.59947600392129,8.615040352546913
654000.0,126000.0,8.642873456001281,8.675675392150879,8.633029239896507,8.652717672106055
678000.0,126000.0,8.646947424411774,8.675675392150879,8.637407091557463,8.656487757266085
714000.0,126000.0,8.162732712507248,8.179380178451538,8.15252037397289,8.172945051041605
726000.0,126000.0,8.241329260587692,8.274063110351562,8.231109785232023,8.251548735943361
738000.0,126000.0,8.214614614725113,8.179380178451538,8.201382595892294,8.227846633557931
750000.0,126000.0,8.299850112915038,8.30752182006836,8.289112407638132,8.310587818191944
762000.0,126000.0,8.332700488328934,8.426202774047852,8.321139452833547,8.34426152382432
798000.0,126000.0,8.013420692205429,8.007238149642944,7.996234480576942,8.030606903833915
810000.0,126000.0,7.955337734222412,7.9813621044158936,7.9377002945761586,7.972975173868665
822000.0,126000.0,7.7025763680934904,7.650146961212158,7.695596452731788,7.709556283455193
834000.0,126000.0,7.753058837413787,7.758215665817261,7.74569192798237,7.760425746845205
858000.0,126000.0,7.803294183015823,7.777322053909302,7.79743089890721,7.809157467124436
870000.0,126000.0,7.8906572751998905,7.898504257202148,7.886554264687724,7.894760285712057
894000.0,126000.0,7.712538363456726,7.704448938369751,7.701052906831537,7.724023820081916
954000.0,126000.0,7.745123113155365,7.747552871704102,7.744253427795269,7.74599279851546
