latitude,longitude,mean,median,ci_lower,ci_upper
510000.0,6000.0,8.70499215366318,8.642553583219737,8.695759947679415,8.714224359646947
522000.0,6000.0,8.997835338346412,8.960954034940173,8.989821635283299,9.005849041409526
534000.0,6000.0,9.022187172398361,9.040529875753547,9.011923314400871,9.032451030395851
894000.0,6000.0,8.922728750097113,8.920858539519799,8.920151853419656,8.92530564677457
906000.0,6000.0,8.922728750097113,8.920858539519799,8.920151853419656,8.92530564677457
498000.0,18000.0,8.842454767555552,8.828156626335428,8.836675928610696,8.848233606500408
546000.0,18000.0,8.317272961531685,8.31893367676426,8.310418328084745,8.324127594978625
558000.0,18000.0,8.34577387468113,8.344930761139752,8.339950463227366,8.351597286134895
906000.0,18000.0,8.922728750097113,8.920858539519799,8.920151853419656,8.92530564677457
486000.0,30000.0,8.998066414059679,9.009217706520493,8.992781750328911,9.003351077790446
558000.0,30000.0,8.567088046798634,8.568313487969053,8.561961068776558,8.57221502482071
486000.0,42000.0,9.207017332291155,9.235392760232177,9.200590716437823,9.213443948144487
558000.0,42000.0,8.711100446995896,8.71999216738925,8.704792354622349,8.717408539369444
486000.0,54000.0,9.221342816341636,9.246143430414989,9.213921159380838,9.228764473302434
570000.0,54000.0,8.662262428069022,8.661818340764974,8.652555964428235,8.67196889170981
582000.0,54000.0,8.635124180523972,8.678130821926185,8.621987712514263,8.64826064853368
786000.0,54000.0,8.922728750097113,8.920858539519799,8.920151853419656,8.92530564677457
486000.0,66000.0,9.012900605026832,8.965566194947542,9.00422514069548,9.021576069358185
582000.0,66000.0,8.745511217098183,8.839539301558151,8.729199855289519,8.761822578906848
786000.0,66000.0,8.533799583211557,8.534754958877642,8.528549396782603,8.539049769640512
798000.0,66000.0,8.92272875009485,8.920858539519015,8.92015185341744,8.925305646772259
810000.0,66000.0,8.922729124745596,8.920859477033547,8.920152223879121,8.92530602561207
858000.0,66000.0,8.927335455316129,8.929124605004706,8.924799039155628,8.92987187147663
870000.0,66000.0,8.923850785412021,8.924926935021018,8.921268179411767,8.926433391412276
594000.0,78000.0,8.630339159845791,8.705912416574106,8.616958771896996,8.643719547794586
798000.0,78000.0,8.53396694162341,8.534884998318805,8.528714632743046,8.539219250503773
810000.0,78000.0,8.922728690370528,8.920858477785242,8.920151794807088,8.925305585933968
822000.0,78000.0,8.922723279073173,8.920847584081463,8.92014646595111,8.925300092195236
834000.0,78000.0,8.922728736877415,8.920858525348544,8.920151840441608,8.925305633313222
846000.0,78000.0,8.936581256323938,8.94482135772705,8.933879267958858,8.939283244689019
882000.0,78000.0,8.926080648340688,8.92965147842598,8.923466137567814,8.928695159113563
6000.0,90000.0,10.764159606842478,10.769148514963781,10.757093419663754,10.771225794021202
18000.0,90000.0,10.764159606915763,10.769148514967961,10.757093419735375,10.771225794096152
474000.0,90000.0,9.122489929069861,9.101637237687612,9.114101001584036,9.130878856555686
486000.0,90000.0,8.90710362188262,8.910257089577797,8.901925981829434,8.912281261935805
594000.0,90000.0,8.600330128813434,8.61821462632549,8.590180564040368,8.6104796935865
738000.0,90000.0,8.537522828145438,8.538192187263649,8.532254424099452,8.542791232191423
750000.0,90000.0,8.538325490869301,8.538969202828518,8.533044564934501,8.543606416804101
834000.0,90000.0,8.92271426767002,8.920812240831411,8.920137529239854,8.925291006100187
