latitude,longitude,mean,median,ci_lower,ci_upper
510000.0,6000.0,8.66720780791935,8.650081476745441,8.656361774856292,8.67805384098241
522000.0,6000.0,8.747624760554771,8.745403303552346,8.73792781983867,8.757321701270872
534000.0,6000.0,8.701827408645403,8.728044993147773,8.693730045934114,8.709924771356693
894000.0,6000.0,8.542536742777955,8.53832795908395,8.541257330586857,8.543816154969052
906000.0,6000.0,8.542536742777955,8.53832795908395,8.541257330586857,8.543816154969052
498000.0,18000.0,8.525248077449424,8.506677507609037,8.52032372007984,8.530172434819008
546000.0,18000.0,8.436791935967637,8.422191023621693,8.430762313923292,8.442821558011982
558000.0,18000.0,8.246591085305127,8.196678679086023,8.236282422128784,8.25689974848147
906000.0,18000.0,8.542536742777955,8.53832795908395,8.541257330586857,8.543816154969052
486000.0,30000.0,8.645971500804011,8.651500971908096,8.642775525384868,8.649167476223154
558000.0,30000.0,8.466239635019138,8.450043441719762,8.460515117639426,8.471964152398849
486000.0,42000.0,8.66910734702976,8.679112701216457,8.66454436422774,8.67367032983178
558000.0,42000.0,8.59176661897012,8.599032824164041,8.587178545358615,8.596354692581624
486000.0,54000.0,8.708469672488517,8.723323590595665,8.703549470852476,8.713389874124559
570000.0,54000.0,8.683316867608598,8.698995672945408,8.67932182612147,8.687311909095726
582000.0,54000.0,8.773272132555114,8.770746999347866,8.769616792426387,8.776927472683841
786000.0,54000.0,8.54253677265776,8.5383280058413,8.541257362368722,8.543816182946799
486000.0,66000.0,8.676797679123112,8.696899873417358,8.671766248272425,8.6818291099738
582000.0,66000.0,8.57821455693816,8.575525735175486,8.575982987798142,8.58044612607818
786000.0,66000.0,8.542551137173476,8.538483349965075,8.541272060408678,8.543830213938273
798000.0,66000.0,8.54265321578976,8.538797563171293,8.541381152629283,8.543925278950239
810000.0,66000.0,8.543047328672962,8.539251501846808,8.541797060438379,8.544297596907546
858000.0,66000.0,8.544097573760546,8.538905855050576,8.542790996042722,8.545404151478369
870000.0,66000.0,8.541358346333078,8.534882806425903,8.539982011824803,8.542734680841354
594000.0,78000.0,8.710793338840865,8.741151376109787,8.706198854575405,8.715387823106326
798000.0,78000.0,8.544553369164344,8.546142725846472,8.543212067337958,8.54589467099073
810000.0,78000.0,8.549085494782606,8.55040697473482,8.5479557001966,8.550215289368612
822000.0,78000.0,8.554948972481693,8.556412691657284,8.553458196976068,8.556439747987318
834000.0,78000.0,8.580982946052373,8.59208844750385,8.578923937059962,8.583041955044784
846000.0,78000.0,8.556757765280494,8.565834045410156,8.555178208599193,8.558337321961796
882000.0,78000.0,8.510733420832548,8.492834512496366,8.507711645243383,8.513755196421712
6000.0,90000.0,10.721540150059703,10.723677702138474,10.71878850892518,10.724291791194226
18000.0,90000.0,10.721545750970822,10.723704987336987,10.718794094572923,10.724297407368722
474000.0,90000.0,8.495101021494152,8.496420472476332,8.491619056657822,8.498582986330483
486000.0,90000.0,8.577898522474715,8.57721570770838,8.574378583090132,8.581418461859299
594000.0,90000.0,8.617996625925677,8.625919663171292,8.613857246868353,8.622136004983002
738000.0,90000.0,7.814746648021345,7.816374761645774,7.809316695985685,7.820176600057006
750000.0,90000.0,7.815423383704028,7.816981958721582,7.80998315016326,7.820863617244795
834000.0,90000.0,8.551564168325145,8.552563655918243,8.550315985009835,8.552812351640455
