latitude,longitude,subregion_,value,imputed_value
558000.0,438000.0,63,9.414803504943848,9.389518891269804
570000.0,438000.0,63,9.349432945251465,9.458710960553365
582000.0,438000.0,63,9.312938690185547,9.311016295605084
1110000.0,438000.0,69,7.986855506896973,7.746976375579834
1122000.0,438000.0,69,7.682909965515137,7.746976375579834
1134000.0,438000.0,69,7.684039115905762,7.746976375579834
1194000.0,438000.0,84,7.552759647369385,7.593053012412368
78000.0,450000.0,71,10.801780700683594,11.037538102423108
534000.0,450000.0,76,9.419694900512695,9.722184784034425
546000.0,450000.0,63,9.402715682983398,8.759084673963086
1122000.0,450000.0,69,8.141003608703613,7.746976375579834
1134000.0,450000.0,69,7.815346717834473,7.746976375579834
1146000.0,450000.0,69,7.758993625640869,7.746976375579834
1206000.0,450000.0,84,7.586410522460938,7.549620464415507
78000.0,462000.0,71,10.764484405517578,11.04037047806146
90000.0,462000.0,71,11.278053283691406,11.045864440759507
522000.0,462000.0,76,9.659249305725098,9.54991992005509
1158000.0,462000.0,84,7.712038993835449,7.593053012412368
1170000.0,462000.0,84,7.909043788909912,7.593053012412368
1182000.0,462000.0,84,7.723042011260986,7.593053012412368
1194000.0,462000.0,84,7.581506729125977,7.593053012412368
1206000.0,462000.0,84,7.442368984222412,7.593053012412368
1218000.0,462000.0,84,7.322354793548584,7.593053012412368
522000.0,474000.0,76,9.123842239379883,9.17616411868981
1170000.0,474000.0,84,7.996501922607422,7.593053012412368
90000.0,486000.0,71,11.042787551879883,11.022943663599287
102000.0,486000.0,71,10.868069648742676,10.948197222079502
522000.0,486000.0,76,9.148587226867676,9.272050023494174
102000.0,498000.0,72,10.709664344787598,10.489539615322046
498000.0,498000.0,76,8.895014762878418,8.86973822408155
510000.0,498000.0,76,9.03663158416748,9.15606141768132
102000.0,510000.0,72,10.557718276977539,10.421524884309378
486000.0,510000.0,76,9.52779769897461,9.26296149542224
102000.0,522000.0,72,10.66635513305664,10.489243838610474
450000.0,522000.0,75,9.569709777832031,9.474569661065239
462000.0,522000.0,76,9.535137176513672,9.177876750981639
474000.0,522000.0,76,9.142780303955078,8.873609236205343
102000.0,534000.0,86,10.6015043258667,10.45173183556037
426000.0,534000.0,89,9.673843383789062,9.92588594616238
438000.0,534000.0,75,9.59766960144043,9.503523127478163
102000.0,546000.0,86,10.588485717773438,10.481082586531302
390000.0,546000.0,89,9.87051773071289,9.726287309321533
402000.0,546000.0,89,9.678138732910156,9.727241654756812
414000.0,546000.0,89,9.657299995422363,9.709623716333034
90000.0,558000.0,86,10.880448341369629,10.519440754848546
102000.0,558000.0,86,10.682677268981934,10.511735435817265
354000.0,558000.0,88,9.681754112243652,9.81108728373652
366000.0,558000.0,89,9.950743675231934,9.641581011351798
378000.0,558000.0,89,9.917415618896484,9.646713115584538
102000.0,570000.0,86,10.855683326721191,10.610847289127063
342000.0,570000.0,88,10.02132511138916,9.948531866759383
114000.0,582000.0,86,10.785707473754883,10.493610670018484
342000.0,582000.0,88,9.948097229003906,9.93545975860891
114000.0,594000.0,86,10.919788360595703,10.693171141264212
342000.0,594000.0,88,10.030698776245117,10.010474710432579
114000.0,606000.0,86,10.729110717773438,10.717589852254582
186000.0,606000.0,86,10.732928276062012,10.800943372656851
198000.0,606000.0,87,10.729208946228027,10.70701424646216
342000.0,606000.0,88,10.036276817321777,9.947775298942942
126000.0,618000.0,86,10.872425079345703,10.7374188500937
174000.0,618000.0,100,11.010327339172363,10.749883395391391
210000.0,618000.0,87,10.626133918762207,10.545247363561677
342000.0,618000.0,102,9.989442825317383,10.021023205526719
138000.0,630000.0,100,10.37252426147461,10.3670944359723
174000.0,630000.0,100,10.998542785644531,10.690508845402302
222000.0,630000.0,101,10.555869102478027,10.385757564738677
234000.0,630000.0,101,10.556396484375,10.465260847522254
342000.0,630000.0,102,10.089599609375,10.059088547178577
150000.0,642000.0,100,10.722005844116211,10.516078840520018
162000.0,642000.0,100,11.007440567016602,10.538805828271313
174000.0,642000.0,100,11.13426685333252,10.539325630250202
246000.0,642000.0,101,10.540657043457031,10.335317727626917
258000.0,642000.0,101,10.353409767150879,10.279063479777395
330000.0,642000.0,102,10.19332504272461,10.10730662156436
