latitude,longitude,imputed_value
894000.0,6000.0,8.587220217522843
906000.0,6000.0,8.625880742344398
906000.0,18000.0,8.795050671815858
774000.0,54000.0,9.172877530307
786000.0,54000.0,9.098816964807087
858000.0,54000.0,8.804787484313453
870000.0,54000.0,8.740631214637425
882000.0,54000.0,8.66491030463394
786000.0,66000.0,9.03954505687096
798000.0,66000.0,8.91652096695807
810000.0,66000.0,8.917146198669393
822000.0,66000.0,8.890543726456151
834000.0,66000.0,8.82931361765063
858000.0,66000.0,8.70324831301334
870000.0,66000.0,8.634018241216276
882000.0,66000.0,8.600423367272205
942000.0,66000.0,8.33010506314351
6000.0,78000.0,11.867841931631125
594000.0,78000.0,8.800955346883098
726000.0,78000.0,9.286012778406022
798000.0,78000.0,8.883841638828429
810000.0,78000.0,8.766862312015453
858000.0,78000.0,8.594015284228949
882000.0,78000.0,8.497251502594679
942000.0,78000.0,8.211031900105093
6000.0,90000.0,11.734588534337247
18000.0,90000.0,11.708858944318104
606000.0,90000.0,8.905932787597067
738000.0,90000.0,9.185517927102623
750000.0,90000.0,9.135648635056913
834000.0,90000.0,8.517085666013719
846000.0,90000.0,8.535128606893664
882000.0,90000.0,8.386880724981415
894000.0,90000.0,8.254417508613129
906000.0,90000.0,8.335290209161546
918000.0,90000.0,8.075664349894515
606000.0,102000.0,8.856645487996564
738000.0,102000.0,9.16438186484537
750000.0,102000.0,9.14614839433981
870000.0,102000.0,8.327559767138942
882000.0,102000.0,8.146740243931097
906000.0,102000.0,7.815910830487078
942000.0,102000.0,7.929149746171439
462000.0,114000.0,8.783855293915519
522000.0,114000.0,8.982279497661606
534000.0,114000.0,8.963789008663007
606000.0,114000.0,8.683961884759388
654000.0,114000.0,8.769461380356914
666000.0,114000.0,8.852581753842465
750000.0,114000.0,9.161970836364894
762000.0,114000.0,8.947555953833461
798000.0,114000.0,8.632143786680158
834000.0,114000.0,8.195957435906827
846000.0,114000.0,8.058696398964155
858000.0,114000.0,7.987531312054993
882000.0,114000.0,8.233489839984092
942000.0,114000.0,7.985201752974287
462000.0,126000.0,8.725169525246192
606000.0,126000.0,8.526982585681044
642000.0,126000.0,8.614988902593797
654000.0,126000.0,8.719181593847228
678000.0,126000.0,8.841062766034753
714000.0,126000.0,8.931056175573861
726000.0,126000.0,8.98054306494236
738000.0,126000.0,9.070096285326981
750000.0,126000.0,9.111848527828784
762000.0,126000.0,8.976422558967027
798000.0,126000.0,8.20480897366489
810000.0,126000.0,8.312929356044968
822000.0,126000.0,8.190898441237366
834000.0,126000.0,8.051231501472152
858000.0,126000.0,7.888682652896999
870000.0,126000.0,7.997160382493956
894000.0,126000.0,7.938474020577219
954000.0,126000.0,7.9047998400296855
18000.0,138000.0,11.115548589293002
30000.0,138000.0,10.86982927662292
42000.0,138000.0,10.901450502391551
462000.0,138000.0,8.882656084510945
606000.0,138000.0,8.676290891426214
642000.0,138000.0,8.611508717571612
678000.0,138000.0,8.603780435743582
690000.0,138000.0,8.725798527561372
702000.0,138000.0,8.71523928881772
714000.0,138000.0,8.73692858889723
726000.0,138000.0,8.559601268905725
738000.0,138000.0,8.727143978875928
762000.0,138000.0,8.720038798431114
774000.0,138000.0,8.740464506582459
786000.0,138000.0,8.48952762553803
810000.0,138000.0,8.368974413551616
822000.0,138000.0,7.815126427157177
858000.0,138000.0,7.796622386197781
870000.0,138000.0,7.677156548700404
882000.0,138000.0,8.049345357346988
894000.0,138000.0,8.057330448371335
906000.0,138000.0,7.68267766058149
18000.0,150000.0,11.048571226741863
42000.0,150000.0,10.755814365751544
474000.0,150000.0,8.838135609916016
486000.0,150000.0,8.776968565144317
570000.0,150000.0,8.428381186035137
582000.0,150000.0,8.340394725696564
642000.0,150000.0,8.636409080564267
654000.0,150000.0,8.571945209226001
666000.0,150000.0,8.473511426260236
690000.0,150000.0,8.474742184891888
714000.0,150000.0,8.357660759285777
774000.0,150000.0,8.36691466048536
786000.0,150000.0,8.150231216896985
798000.0,150000.0,8.301994134488195
810000.0,150000.0,8.139781231288069
930000.0,150000.0,7.772059641761369
942000.0,150000.0,7.647422530571236
966000.0,150000.0,7.811650911247406
18000.0,162000.0,10.968494519476867
222000.0,162000.0,10.552870625019885
234000.0,162000.0,10.53135509878723
486000.0,162000.0,9.11006807459688
534000.0,162000.0,8.961287384007374
558000.0,162000.0,8.843807520814464
570000.0,162000.0,8.987810715145532
606000.0,162000.0,8.305233494916541
630000.0,162000.0,8.488227887861582
642000.0,162000.0,8.611047050953825
654000.0,162000.0,8.613503304347757
666000.0,162000.0,8.553083706381138
678000.0,162000.0,8.419576628814882
702000.0,162000.0,8.356902382786325
714000.0,162000.0,8.637108602188086
774000.0,162000.0,8.116152450818106
786000.0,162000.0,8.220604626675952
798000.0,162000.0,7.944320713222459
810000.0,162000.0,7.802732486456354
834000.0,162000.0,7.627411661340767
846000.0,162000.0,7.636077274831726
858000.0,162000.0,8.035411067622636
930000.0,162000.0,7.858370350977096
942000.0,162000.0,7.820149744676415
954000.0,162000.0,7.713428161383476
1026000.0,162000.0,8.553366692755565
6000.0,174000.0,11.10691356976141
66000.0,174000.0,10.776026616250443
198000.0,174000.0,10.628726157881106
210000.0,174000.0,10.426594340531226
222000.0,174000.0,10.307326994755202
234000.0,174000.0,10.182994685726136
498000.0,174000.0,9.18494842729843
510000.0,174000.0,9.18414009065514
522000.0,174000.0,9.1502421511813
534000.0,174000.0,9.096839340550842
606000.0,174000.0,8.692323199273693
