latitude,longitude,imputed_value
510000.0,6000.0,8.578303947909598
522000.0,6000.0,8.730282596560464
534000.0,6000.0,8.77803911086145
894000.0,6000.0,8.527536996334986
906000.0,6000.0,8.527536996334986
498000.0,18000.0,8.425305822007111
546000.0,18000.0,8.426521887995555
558000.0,18000.0,8.114765895233607
906000.0,18000.0,8.527536996334986
486000.0,30000.0,8.60679867495411
558000.0,30000.0,8.440887237241878
486000.0,42000.0,8.700131452524545
558000.0,42000.0,8.586445071104794
486000.0,54000.0,8.782884459757025
570000.0,54000.0,8.717086461996542
582000.0,54000.0,8.770444119222775
786000.0,54000.0,8.527537374937904
486000.0,66000.0,8.686255870605194
582000.0,66000.0,8.575398329233632
786000.0,66000.0,8.528329156696373
798000.0,66000.0,8.528857002079699
810000.0,66000.0,8.529331537848096
858000.0,66000.0,8.529556244055405
870000.0,66000.0,8.52464683788775
594000.0,78000.0,8.752750833809397
798000.0,78000.0,8.544541303561425
810000.0,78000.0,8.55095435379517
822000.0,78000.0,8.53839770444371
834000.0,78000.0,8.615162497106546
846000.0,78000.0,8.570957027496462
882000.0,78000.0,8.455082694049844
6000.0,90000.0,10.772656437239094
18000.0,90000.0,10.772656507883937
474000.0,90000.0,8.470238876926347
486000.0,90000.0,8.560649275392137
594000.0,90000.0,8.619307795843568
738000.0,90000.0,7.857390374548441
750000.0,90000.0,7.85781485770153
834000.0,90000.0,8.560167028640363
846000.0,90000.0,8.561937922083285
858000.0,90000.0,8.509553411982857
894000.0,90000.0,8.231070729373835
918000.0,90000.0,7.726971765440192
474000.0,102000.0,8.58881403804367
594000.0,102000.0,8.589287223527078
738000.0,102000.0,7.887870496118877
750000.0,102000.0,7.891938694667556
870000.0,102000.0,8.525754191512268
918000.0,102000.0,7.683023768577011
930000.0,102000.0,7.859104421203637
942000.0,102000.0,8.00069362960973
474000.0,114000.0,8.640794488948211
606000.0,114000.0,8.777776190055416
654000.0,114000.0,8.88960197576808
666000.0,114000.0,8.95424112385356
750000.0,114000.0,8.041214718400042
762000.0,114000.0,8.041564579669489
834000.0,114000.0,7.826994616852723
846000.0,114000.0,8.071178231964579
858000.0,114000.0,8.209714273393526
882000.0,114000.0,8.096934523658886
942000.0,114000.0,7.896726005306087
474000.0,126000.0,8.528015005260565
606000.0,126000.0,8.714507614889829
642000.0,126000.0,8.716324555041592
678000.0,126000.0,8.816389541861383
714000.0,126000.0,8.19721188038396
726000.0,126000.0,8.232924722351415
750000.0,126000.0,8.335835209197498
762000.0,126000.0,8.379433666767085
798000.0,126000.0,8.089898790089311
810000.0,126000.0,7.971769672394152
834000.0,126000.0,7.662389372782068
870000.0,126000.0,8.04175084685723
954000.0,126000.0,7.729414080920603
18000.0,138000.0,10.878098257384924
30000.0,138000.0,10.915799940372109
42000.0,138000.0,10.873935439143521
462000.0,138000.0,8.617750164722674
474000.0,138000.0,8.442784891918208
594000.0,138000.0,8.400713575150151
606000.0,138000.0,8.750700466269537
642000.0,138000.0,8.56520555721271
690000.0,138000.0,8.571937200955142
702000.0,138000.0,8.426982769356776
714000.0,138000.0,8.470240927110174
774000.0,138000.0,8.714723601149647
786000.0,138000.0,8.600114288326226
870000.0,138000.0,7.9439946437295115
882000.0,138000.0,7.874824320515262
894000.0,138000.0,7.632814644433812
906000.0,138000.0,7.676219947976897
918000.0,138000.0,7.672751292084657
954000.0,138000.0,7.7595042758064015
18000.0,150000.0,10.904683782034363
42000.0,150000.0,10.8766963284291
474000.0,150000.0,8.492579534531863
570000.0,150000.0,8.025350670143567
582000.0,150000.0,8.129591224513836
654000.0,150000.0,8.35128678191429
714000.0,150000.0,8.445897136908497
870000.0,150000.0,7.959107638545979
930000.0,150000.0,7.744362309109324
954000.0,150000.0,7.77210777095626
966000.0,150000.0,7.746324764381379
18000.0,162000.0,10.78529158389255
42000.0,162000.0,10.721625687954365
486000.0,162000.0,8.79506919375603
546000.0,162000.0,9.083733132745266
558000.0,162000.0,8.476078508124592
606000.0,162000.0,8.843826457358006
618000.0,162000.0,8.42136828290056
630000.0,162000.0,8.630370898643148
642000.0,162000.0,8.46541634573722
654000.0,162000.0,8.380895028584332
702000.0,162000.0,8.758046426651317
942000.0,162000.0,7.737711616187679
954000.0,162000.0,7.742302835483964
18000.0,174000.0,10.645945492968403
54000.0,174000.0,10.704512256709505
66000.0,174000.0,10.682716873597581
210000.0,174000.0,10.203001505795468
222000.0,174000.0,10.203001505795468
234000.0,174000.0,10.203001505795468
498000.0,174000.0,9.30088902869635
510000.0,174000.0,9.112575063672537
522000.0,174000.0,9.215334114429568
534000.0,174000.0,9.114625308725593
606000.0,174000.0,8.473765871135418
870000.0,174000.0,7.342849284879011
882000.0,174000.0,7.54088206420459
894000.0,174000.0,7.932378194284859
18000.0,186000.0,10.840305310180877
30000.0,186000.0,10.732645806049506
78000.0,186000.0,10.692593583750352
198000.0,186000.0,10.329713811769462
246000.0,186000.0,10.141913034462352
618000.0,186000.0,7.983682521909773
894000.0,186000.0,7.846379762429533
42000.0,198000.0,10.697248543050003
78000.0,198000.0,10.000810932022516
198000.0,198000.0,9.668132631198713
246000.0,198000.0,9.61982635790023
546000.0,198000.0,8.837281887017825
558000.0,198000.0,8.726605740794069
570000.0,198000.0,8.642181801514642
618000.0,198000.0,8.338705674777259
906000.0,198000.0,7.715645030703389
918000.0,198000.0,7.78391804646875
930000.0,198000.0,7.498265371201301
54000.0,210000.0,10.12208514293185
90000.0,210000.0,9.937511029493312
102000.0,210000.0,10.039466386296455
138000.0,210000.0,10.529570155888665
150000.0,210000.0,10.499843341709207
198000.0,210000.0,10.300057949778104
246000.0,210000.0,9.490560337995735
318000.0,210000.0,9.869860419383796
330000.0,210000.0,9.817240737330021
534000.0,210000.0,8.770836728507996
546000.0,210000.0,8.999864338372094
582000.0,210000.0,8.366106650667462
594000.0,210000.0,8.616336328202806
618000.0,210000.0,8.669981280715222
630000.0,210000.0,8.566816361715675
942000.0,210000.0,7.219018569188924
954000.0,210000.0,7.515383147536006
54000.0,222000.0,10.307993948073797
114000.0,222000.0,9.982203475268447
126000.0,222000.0,10.3041275503491
258000.0,222000.0,9.673832074692362
330000.0,222000.0,9.612835518454213
342000.0,222000.0,9.723224604134057
378000.0,222000.0,9.647322140994326
462000.0,222000.0,9.004254723184761
474000.0,222000.0,9.004254723184761
486000.0,222000.0,9.004254723184761
618000.0,222000.0,8.749996889859112
642000.0,222000.0,8.3542279370831
966000.0,222000.0,7.396448912392994
978000.0,222000.0,7.2485876576409725
54000.0,234000.0,10.270275021542865
126000.0,234000.0,10.239654485841722
198000.0,234000.0,10.126372313635649
258000.0,234000.0,9.68254273055169
318000.0,234000.0,10.091053748880789
330000.0,234000.0,9.831613249790854
342000.0,234000.0,9.815938773400566
366000.0,234000.0,9.654079326951694
378000.0,234000.0,9.769570554327986
390000.0,234000.0,9.881123465083485
462000.0,234000.0,8.990445199548429
498000.0,234000.0,8.924682161029805
534000.0,234000.0,8.851126986277624
978000.0,234000.0,7.073925345172936
54000.0,246000.0,10.097081570464159
138000.0,246000.0,10.136724066549077
150000.0,246000.0,10.223682238330294
186000.0,246000.0,10.219775419056747
270000.0,246000.0,9.536499461684459
390000.0,246000.0,9.694798254921292
474000.0,246000.0,9.004254723184761
486000.0,246000.0,9.004254723184761
498000.0,246000.0,9.004254723184761
510000.0,246000.0,9.004254723184761
534000.0,246000.0,8.692624454364317
966000.0,246000.0,6.9059709685133255
42000.0,258000.0,10.282374110332459
150000.0,258000.0,9.989363702851966
186000.0,258000.0,10.155867740927873
282000.0,258000.0,9.323030705628398
294000.0,258000.0,9.30194827786827
306000.0,258000.0,9.238105579086412
318000.0,258000.0,9.206164501048415
378000.0,258000.0,8.895249029706997
546000.0,258000.0,8.59707287888625
966000.0,258000.0,7.035389316610074
42000.0,270000.0,10.179646879404805
150000.0,270000.0,9.320470441742007
186000.0,270000.0,9.964013452758243
378000.0,270000.0,8.483889835722119
546000.0,270000.0,8.487094889507613
966000.0,270000.0,7.2618180792497915
30000.0,282000.0,10.556887465164992
42000.0,282000.0,10.42794805193118
150000.0,282000.0,8.957087810670998
174000.0,282000.0,9.80996968772308
378000.0,282000.0,8.637889364324616
546000.0,282000.0,8.462112724617018
966000.0,282000.0,7.057279919649681
54000.0,294000.0,10.506564182239572
66000.0,294000.0,10.272952659898678
378000.0,294000.0,8.916590299741893
510000.0,294000.0,8.982492384877458
522000.0,294000.0,9.089428276266915
534000.0,294000.0,9.002594309014206
882000.0,294000.0,7.342107667730026
906000.0,294000.0,6.543704877645426
966000.0,294000.0,7.105796658953059
78000.0,306000.0,10.362160171034024
390000.0,306000.0,9.388155375715645
486000.0,306000.0,8.426725973256826
498000.0,306000.0,8.098504528812594
870000.0,306000.0,7.0855068101481065
918000.0,306000.0,6.451883593521669
966000.0,306000.0,7.129685761124393
90000.0,318000.0,10.16590109244049
390000.0,318000.0,9.716881813774567
462000.0,318000.0,9.160497995078632
474000.0,318000.0,8.874896062357054
870000.0,318000.0,7.109948475131855
918000.0,318000.0,6.848816512380557
978000.0,318000.0,7.330938994580329
990000.0,318000.0,7.362572513918347
1002000.0,318000.0,7.142743742939468
1014000.0,318000.0,7.333079540489823
1026000.0,318000.0,7.339744213534508
90000.0,330000.0,10.132902859388409
402000.0,330000.0,9.88019976593991
414000.0,330000.0,9.682779078343934
426000.0,330000.0,9.899526050400656
438000.0,330000.0,9.715087397774733
450000.0,330000.0,9.476541022504113
870000.0,330000.0,7.3154749420002965
930000.0,330000.0,7.087291166660138
1026000.0,330000.0,7.340765714645387
90000.0,342000.0,10.06459929583512
870000.0,342000.0,7.315993989541663
954000.0,342000.0,7.189489384408228
966000.0,342000.0,7.238784858342013
978000.0,342000.0,7.260856427725371
1038000.0,342000.0,7.34845188880095
1050000.0,342000.0,7.340784773042624
78000.0,354000.0,10.306980251576801
870000.0,354000.0,7.3031270437079305
990000.0,354000.0,7.060418997275813
1002000.0,354000.0,7.041268421004029
1050000.0,354000.0,7.3407682939345325
66000.0,366000.0,10.33883152736729
78000.0,366000.0,10.28480656925627
690000.0,366000.0,8.272089798273875
702000.0,366000.0,8.391918964345216
714000.0,366000.0,8.127194229973814
738000.0,366000.0,7.943887395823327
