latitude,longitude,imputed_value
510000.0,6000.0,4.660824775695801
522000.0,6000.0,4.318497657775879
534000.0,6000.0,4.889518737792969
498000.0,18000.0,4.568971633911133
510000.0,18000.0,4.233860969543457
522000.0,18000.0,4.170004844665527
534000.0,18000.0,4.647185802459717
546000.0,18000.0,5.02465295791626
558000.0,18000.0,5.155466079711914
486000.0,30000.0,3.884199380874634
498000.0,30000.0,3.83797550201416
510000.0,30000.0,3.765150547027588
522000.0,30000.0,3.968464374542236
534000.0,30000.0,4.223676681518555
546000.0,30000.0,4.272184371948242
558000.0,30000.0,4.245526313781738
486000.0,42000.0,3.363817691802979
498000.0,42000.0,3.464537858963013
510000.0,42000.0,3.651925325393677
522000.0,42000.0,3.903901100158691
534000.0,42000.0,3.930211067199707
546000.0,42000.0,3.755499362945557
558000.0,42000.0,3.553096771240234
486000.0,54000.0,3.122862339019775
498000.0,54000.0,3.364547491073608
510000.0,54000.0,3.697970628738403
522000.0,54000.0,3.872373104095459
534000.0,54000.0,3.787285804748535
546000.0,54000.0,3.635489940643311
558000.0,54000.0,3.441828727722168
570000.0,54000.0,3.327402353286743
582000.0,54000.0,3.31168794631958
486000.0,66000.0,3.027535676956177
498000.0,66000.0,3.280904054641724
510000.0,66000.0,3.570673704147339
522000.0,66000.0,3.679948568344116
534000.0,66000.0,3.720210075378418
546000.0,66000.0,3.823982715606689
558000.0,66000.0,3.762744426727295
570000.0,66000.0,3.497441530227661
582000.0,66000.0,3.312069654464722
498000.0,78000.0,3.093210220336914
510000.0,78000.0,3.187762498855591
522000.0,78000.0,3.321097373962402
534000.0,78000.0,3.584604263305664
546000.0,78000.0,3.972671270370483
558000.0,78000.0,4.10095739364624
570000.0,78000.0,3.686102867126465
582000.0,78000.0,3.241817235946655
822000.0,78000.0,4.222078800201416
834000.0,78000.0,4.137541770935059
846000.0,78000.0,3.985047101974487
870000.0,78000.0,3.955905437469482
474000.0,90000.0,3.014931678771973
486000.0,90000.0,3.030683040618896
498000.0,90000.0,2.946127653121948
510000.0,90000.0,2.823732614517212
522000.0,90000.0,2.861546039581299
534000.0,90000.0,3.200637578964233
546000.0,90000.0,3.690606594085693
558000.0,90000.0,3.873234272003174
570000.0,90000.0,3.503023862838745
582000.0,90000.0,3.0789475440979
594000.0,90000.0,2.805330514907837
858000.0,90000.0,4.070846080780029
870000.0,90000.0,3.984860897064209
474000.0,102000.0,3.1712965965271
486000.0,102000.0,3.208001136779785
498000.0,102000.0,2.923542976379395
510000.0,102000.0,2.594137668609619
522000.0,102000.0,2.466799736022949
534000.0,102000.0,2.788840293884277
546000.0,102000.0,3.146892309188843
558000.0,102000.0,3.163597345352173
570000.0,102000.0,3.038205623626709
582000.0,102000.0,2.962602138519287
594000.0,102000.0,2.794062376022339
894000.0,102000.0,4.722715854644775
918000.0,102000.0,5.746811389923096
930000.0,102000.0,4.730811595916748
486000.0,114000.0,3.522318124771118
498000.0,114000.0,3.019823551177979
510000.0,114000.0,2.59368634223938
546000.0,114000.0,2.783509731292725
558000.0,114000.0,2.847334861755371
570000.0,114000.0,2.950166940689087
582000.0,114000.0,3.049981117248535
594000.0,114000.0,2.9708092212677
894000.0,114000.0,5.210278511047363
906000.0,114000.0,6.425775051116943
918000.0,114000.0,5.902720928192139
930000.0,114000.0,4.826041221618652
474000.0,126000.0,4.309730529785156
486000.0,126000.0,3.92978572845459
498000.0,126000.0,3.262016773223877
510000.0,126000.0,2.747166633605957
522000.0,126000.0,2.544426918029785
534000.0,126000.0,2.606984376907349
546000.0,126000.0,2.927267551422119
558000.0,126000.0,3.115922689437866
570000.0,126000.0,3.399709701538086
582000.0,126000.0,3.436680793762207
594000.0,126000.0,3.213509798049927
666000.0,126000.0,4.076785087585449
846000.0,126000.0,5.893096923828125
906000.0,126000.0,6.010930061340332
918000.0,126000.0,5.475056171417236
930000.0,126000.0,4.691733837127686
942000.0,126000.0,4.309153079986572
474000.0,138000.0,4.383083820343018
486000.0,138000.0,4.134438514709473
498000.0,138000.0,3.486524105072021
510000.0,138000.0,2.985004425048828
522000.0,138000.0,2.822038888931274
534000.0,138000.0,2.925209522247314
546000.0,138000.0,3.11506986618042
558000.0,138000.0,3.444085121154785
570000.0,138000.0,3.772994756698608
582000.0,138000.0,3.733803272247314
594000.0,138000.0,3.291763544082642
654000.0,138000.0,4.293005466461182
666000.0,138000.0,4.364764213562012
750000.0,138000.0,6.079044818878174
798000.0,138000.0,4.424479961395264
834000.0,138000.0,6.604367256164551
846000.0,138000.0,5.881064414978027
918000.0,138000.0,4.912274837493896
930000.0,138000.0,4.372260093688965
942000.0,138000.0,3.939352750778198
954000.0,138000.0,3.796945571899414
30000.0,150000.0,2.939175128936768
498000.0,150000.0,3.357159376144409
510000.0,150000.0,3.030252695083618
522000.0,150000.0,2.930618524551392
534000.0,150000.0,3.116312742233276
546000.0,150000.0,3.213483333587646
558000.0,150000.0,3.393165111541748
678000.0,150000.0,4.414384841918945
726000.0,150000.0,5.714195251464844
738000.0,150000.0,8.278814315795898
750000.0,150000.0,7.204783916473389
762000.0,150000.0,6.223126888275146
822000.0,150000.0,6.859616279602051
834000.0,150000.0,6.470956802368164
846000.0,150000.0,5.333936214447021
858000.0,150000.0,4.73773717880249
870000.0,150000.0,4.29693078994751
954000.0,150000.0,3.717800617218018
30000.0,162000.0,2.997386455535889
42000.0,162000.0,2.941994190216064
498000.0,162000.0,2.912523746490479
510000.0,162000.0,2.961690902709961
522000.0,162000.0,2.696039915084839
546000.0,162000.0,3.006632089614868
618000.0,162000.0,3.27301812171936
690000.0,162000.0,4.057013511657715
726000.0,162000.0,7.142388820648193
738000.0,162000.0,8.225239753723145
750000.0,162000.0,8.33177375793457
762000.0,162000.0,7.707368850708008
822000.0,162000.0,6.650698661804199
18000.0,174000.0,2.919508934020996
30000.0,174000.0,2.972789764404297
42000.0,174000.0,2.943753957748413
54000.0,174000.0,2.933178663253784
630000.0,174000.0,4.356275081634521
642000.0,174000.0,4.997125148773193
654000.0,174000.0,5.038806438446045
666000.0,174000.0,4.526206970214844
678000.0,174000.0,4.759949207305908
738000.0,174000.0,8.066266059875488
750000.0,174000.0,8.579924583435059
762000.0,174000.0,8.641561508178711
774000.0,174000.0,8.52184772491455
786000.0,174000.0,8.728418350219727
798000.0,174000.0,9.27264404296875
822000.0,174000.0,7.178329944610596
846000.0,174000.0,7.49066686630249
882000.0,174000.0,5.396317481994629
