latitude,longitude,value,imputed_value,mse,method
846000,90000,3.897060633,3.647683143615722,0.062189132211605665,KNN_bias_corr_MICE
858000,90000,3.471901655,3.647683143615722,0.030899131739959305,KNN_bias_corr_MICE
894000,90000,4.788927078,4.0872461795806885,0.49235608320653274,KNN_bias_corr_MICE
918000,90000,5.810172558,5.215663592020671,0.3534409106298107,KNN_bias_corr_MICE
474000,102000,2.680413485,2.9190944830576577,0.056968618833799674,KNN_bias_corr_MICE
594000,102000,2.901072502,2.916171153386434,0.00022796927368907082,KNN_bias_corr_MICE
738000,102000,3.410098791,5.093050320943196,2.832325852138146,KNN_bias_corr_MICE
750000,102000,3.23186636,4.920507272084554,2.851508129965753,KNN_bias_corr_MICE
870000,102000,3.539913177,3.96955943107605,0.18459590364158165,KNN_bias_corr_MICE
918000,102000,5.901160717,5.331307252248128,0.3247329712897128,KNN_bias_corr_MICE
930000,102000,5.367257118,5.451391379038493,0.007078573880493239,KNN_bias_corr_MICE
942000,102000,4.606440067,4.525521437327067,0.006547824628145265,KNN_bias_corr_MICE
474000,114000,3.235844612,3.1261630853017173,0.012030037298866146,KNN_bias_corr_MICE
606000,114000,2.760525465,3.053836266199748,0.086031226100438,KNN_bias_corr_MICE
654000,114000,3.738617182,3.969095230102539,0.05312013065715629,KNN_bias_corr_MICE
666000,114000,3.705513239,3.979210217793783,0.07491003620084455,KNN_bias_corr_MICE
750000,114000,3.597315788,4.920507272084554,1.750835703553884,KNN_bias_corr_MICE
762000,114000,4.518332005,5.008639812469482,0.24040174606553064,KNN_bias_corr_MICE
834000,114000,5.346082687,6.036727746327718,0.47699059797378685,KNN_bias_corr_MICE
846000,114000,4.743641853,5.6182200113932295,0.7648869551384933,KNN_bias_corr_MICE
858000,114000,4.671330452,5.603097438812256,0.86818971771319,KNN_bias_corr_MICE
882000,114000,4.250344276,4.472708781560262,0.04944597333305974,KNN_bias_corr_MICE
942000,114000,4.254964352,4.525521437327067,0.073201136420678,KNN_bias_corr_MICE
474000,126000,3.540096283,2.953972101211548,0.3435415564771825,KNN_bias_corr_MICE
606000,126000,2.827543497,3.3456835746765137,0.2684691400946234,KNN_bias_corr_MICE
642000,126000,3.210127354,3.969095230102539,0.5760322369555992,KNN_bias_corr_MICE
678000,126000,3.936291695,4.047589619954427,0.012387228099161221,KNN_bias_corr_MICE
714000,126000,3.451794624,5.604269027709961,4.633146058626552,KNN_bias_corr_MICE
726000,126000,3.477403164,5.604269027709961,4.523558402214718,KNN_bias_corr_MICE
750000,126000,4.498222828,4.920507272084554,0.17832415171580035,KNN_bias_corr_MICE
762000,126000,4.775556087,5.008639812469482,0.054328023078733044,KNN_bias_corr_MICE
798000,126000,7.464998722,6.710187753041585,0.5697395988599411,KNN_bias_corr_MICE
810000,126000,6.994415283,6.851049423217773,0.020553769751097153,KNN_bias_corr_MICE
834000,126000,6.190217018,6.036727746327718,0.023558956518487724,KNN_bias_corr_MICE
870000,126000,5.018553734,5.162946065266927,0.020849145328697877,KNN_bias_corr_MICE
954000,126000,3.593407154,4.118131081263225,0.2753351998425419,KNN_bias_corr_MICE
18000,138000,2.527366638,3.1800997257232666,0.42606048380874945,KNN_bias_corr_MICE
30000,138000,3.029878855,3.1800997257232666,0.022566310000856314,KNN_bias_corr_MICE
42000,138000,3.031089544,3.1664066314697266,0.018310714161289668,KNN_bias_corr_MICE
462000,138000,2.525985718,3.75543204943339,1.5115382818750218,KNN_bias_corr_MICE
474000,138000,3.26300168,3.75543204943339,0.2424876687403052,KNN_bias_corr_MICE
594000,138000,3.619809866,3.765183528264364,0.021133501680153367,KNN_bias_corr_MICE
606000,138000,3.010632515,3.449211915334066,0.1923518903973887,KNN_bias_corr_MICE
642000,138000,3.368617296,4.102668921152751,0.5388317883893947,KNN_bias_corr_MICE
690000,138000,3.318842649,4.304884751637776,0.9722790281743271,KNN_bias_corr_MICE
702000,138000,3.388742447,4.508183479309082,1.2531482248172237,KNN_bias_corr_MICE
714000,138000,3.974559546,5.604269027709961,2.6559529947753493,KNN_bias_corr_MICE
774000,138000,3.736124516,5.184672196706136,2.0982903832791253,KNN_bias_corr_MICE
786000,138000,8.096075058,6.114163716634114,3.9279725650347252,KNN_bias_corr_MICE
870000,138000,4.359537125,5.62083625793457,1.5908755027414985,KNN_bias_corr_MICE
882000,138000,3.889529467,4.8513437906901045,0.925086793255453,KNN_bias_corr_MICE
894000,138000,4.435643673,4.750284989674886,0.0989991581589055,KNN_bias_corr_MICE
906000,138000,4.350272179,4.453152259190877,0.010584310900081264,KNN_bias_corr_MICE
918000,138000,3.977702141,4.292617082595824,0.09917142044030146,KNN_bias_corr_MICE
954000,138000,3.672653437,3.911197026570638,0.056903044125245016,KNN_bias_corr_MICE
18000,150000,3.012975693,3.1800997257232666,0.027930442313687482,KNN_bias_corr_MICE
42000,150000,3.218060732,3.1664066314697266,0.0026681461015916038,KNN_bias_corr_MICE
474000,150000,2.854110241,3.5986443360646567,0.5543310187137475,KNN_bias_corr_MICE
570000,150000,3.276150465,3.361071745554606,0.007211623891034068,KNN_bias_corr_MICE
582000,150000,3.179291487,3.726652463277181,0.2996040383511089,KNN_bias_corr_MICE
654000,150000,4.45019722,4.276908238728841,0.030029071029996055,KNN_bias_corr_MICE
714000,150000,5.889124393,5.3204115231831866,0.3234343282952762,KNN_bias_corr_MICE
870000,150000,4.728578568,5.8535661697387695,1.265597104065949,KNN_bias_corr_MICE
930000,150000,3.302919626,4.060499906539917,0.5739278814629394,KNN_bias_corr_MICE
954000,150000,3.616345406,3.9083735942840576,0.08528046275246888,KNN_bias_corr_MICE
966000,150000,3.046515226,3.911197026570638,0.7476746162380811,KNN_bias_corr_MICE
18000,162000,2.771102905,3.1800997257232666,0.16727839936174005,KNN_bias_corr_MICE
42000,162000,2.948656082,3.1664066314697266,0.047415301794367905,KNN_bias_corr_MICE
486000,162000,2.31930089,2.836756785710653,0.26776060400571394,KNN_bias_corr_MICE
546000,162000,2.698282957,2.776004950205485,0.00604070822783344,KNN_bias_corr_MICE
558000,162000,2.708280325,2.9413461685180664,0.05431968741478779,KNN_bias_corr_MICE
606000,162000,4.39615202,4.295963446299235,0.010037750300193498,KNN_bias_corr_MICE
618000,162000,4.078372955,4.295963446299235,0.047345621903842665,KNN_bias_corr_MICE
630000,162000,4.14043951,4.083635727564494,0.0032266696989803113,KNN_bias_corr_MICE
642000,162000,3.779815197,4.322590827941895,0.29460538554437266,KNN_bias_corr_MICE
654000,162000,3.254977465,4.2415056228637695,0.9732378062580824,KNN_bias_corr_MICE
702000,162000,4.917940617,4.654533704121907,0.06938320175196723,KNN_bias_corr_MICE
942000,162000,3.160788059,3.911197026570638,0.5631136186104309,KNN_bias_corr_MICE
954000,162000,3.342204571,3.911197026570638,0.32375241449630476,KNN_bias_corr_MICE
18000,174000,2.872034788,3.2100397745768228,0.11424737095079807,KNN_bias_corr_MICE
54000,174000,2.756628513,3.0643929640452066,0.0947189573271574,KNN_bias_corr_MICE
66000,174000,2.422519922,3.0643929640452066,0.41200100210436724,KNN_bias_corr_MICE
210000,174000,2.795861006,3.1779260635375977,0.14597370819120783,KNN_bias_corr_MICE
222000,174000,2.775277615,3.271842797597249,0.24657698056783947,KNN_bias_corr_MICE
234000,174000,2.773392916,3.399948755900065,0.39257222051287566,KNN_bias_corr_MICE
498000,174000,2.279503345,2.5072021484375,0.05184674508686918,KNN_bias_corr_MICE
510000,174000,2.246587276,2.3728891213734946,0.015952156144750124,KNN_bias_corr_MICE
522000,174000,2.248446703,2.412398417790731,0.026880164782821205,KNN_bias_corr_MICE
534000,174000,2.2953372,2.554455836613973,0.06714246784068421,KNN_bias_corr_MICE
606000,174000,3.466685534,4.083635727564494,0.380627541339267,KNN_bias_corr_MICE
870000,174000,5.009394169,5.086814721425374,0.005993941937850074,KNN_bias_corr_MICE
882000,174000,4.641439915,5.086814721425374,0.19835871819843914,KNN_bias_corr_MICE
894000,174000,3.958112717,4.742088158925374,0.6146174935420854,KNN_bias_corr_MICE
18000,186000,2.886811256,3.128850777943929,0.05858313018284573,KNN_bias_corr_MICE
30000,186000,2.855087519,3.128850777943929,0.07494632194760081,KNN_bias_corr_MICE
78000,186000,2.625606298,3.091865380605062,0.21739753211171392,KNN_bias_corr_MICE
198000,186000,2.956588745,3.1779260635375977,0.04899020857741401,KNN_bias_corr_MICE
246000,186000,2.678691149,3.399948755900065,0.5202125355112086,KNN_bias_corr_MICE
618000,186000,3.555426359,4.083635727564494,0.2790051370393014,KNN_bias_corr_MICE
894000,186000,4.155979633,4.85192855199178,0.4843448978458272,KNN_bias_corr_MICE
42000,198000,3.039292812,3.2048331101735434,0.027403590319385742,KNN_bias_corr_MICE
78000,198000,2.878374577,3.341955025990804,0.2149068326865154,KNN_bias_corr_MICE
198000,198000,2.999527693,3.293866793314616,0.08663550597401763,KNN_bias_corr_MICE
246000,198000,3.320775032,3.5212603410085044,0.04019435912823557,KNN_bias_corr_MICE
546000,198000,2.873704672,3.3167738119761148,0.19631026279917385,KNN_bias_corr_MICE
558000,198000,3.198471546,3.679886976877848,0.23176081708730426,KNN_bias_corr_MICE
570000,198000,3.457747459,3.95427934328715,0.2465439121137475,KNN_bias_corr_MICE
618000,198000,3.773292542,4.141933997472127,0.13589652269260813,KNN_bias_corr_MICE
906000,198000,3.573520422,4.651968797047933,1.1630508976435263,KNN_bias_corr_MICE
918000,198000,3.821193933,4.359074354171752,0.2893153474799014,KNN_bias_corr_MICE
930000,198000,3.621565342,4.577195405960082,0.9132288191443511,KNN_bias_corr_MICE
54000,210000,3.293345213,3.4421615600585938,0.022146305151863877,KNN_bias_corr_MICE
90000,210000,3.55244112,3.9126396973927817,0.12974301515578368,KNN_bias_corr_MICE
102000,210000,2.905583143,3.286627213160197,0.14519458340424907,KNN_bias_corr_MICE
138000,210000,2.664172888,3.103573640187581,0.19307302102301208,KNN_bias_corr_MICE
150000,210000,2.740583658,3.1430275440216064,0.1619610813961719,KNN_bias_corr_MICE
198000,210000,3.125502825,3.543221871058146,0.17448920143972763,KNN_bias_corr_MICE
246000,210000,3.142351627,3.825239260991415,0.4663355206583927,KNN_bias_corr_MICE
318000,210000,2.540817738,3.7040301163991294,1.3530630372609596,KNN_bias_corr_MICE
330000,210000,2.441795588,3.7040301163991294,1.593236004682972,KNN_bias_corr_MICE
534000,210000,2.786952734,3.141979932785034,0.126044311877148,KNN_bias_corr_MICE
546000,210000,2.700603008,3.141979932785034,0.19481358973269383,KNN_bias_corr_MICE
582000,210000,4.139374256,4.265750090281169,0.015970851490261475,KNN_bias_corr_MICE
594000,210000,3.558115959,3.905228535334269,0.12048714064941361,KNN_bias_corr_MICE
618000,210000,3.636478186,3.6874747276306152,0.0026006472582830557,KNN_bias_corr_MICE
630000,210000,3.990876436,4.1180713176727295,0.01617853792373961,KNN_bias_corr_MICE
942000,210000,4.320587635,4.458959023157755,0.01914664106070412,KNN_bias_corr_MICE
954000,210000,4.144903183,4.458959023157756,0.09863107073719371,KNN_bias_corr_MICE
54000,222000,3.361207962,3.751601775487264,0.15240732960912884,KNN_bias_corr_MICE
114000,222000,3.562596321,3.321911017100016,0.0579294155134276,KNN_bias_corr_MICE
126000,222000,3.393313885,3.1964683532714844,0.03874816336148204,KNN_bias_corr_MICE
258000,222000,2.456860065,3.37790584564209,0.8483253300385969,KNN_bias_corr_MICE
330000,222000,2.838240385,3.7040301163991294,0.7495918589961763,KNN_bias_corr_MICE
342000,222000,2.820002556,4.104687849680583,1.650416303799166,KNN_bias_corr_MICE
378000,222000,2.289895296,3.590742746988932,1.692204090744402,KNN_bias_corr_MICE
462000,222000,2.535257578,3.432576974232992,0.8051820988559416,KNN_bias_corr_MICE
474000,222000,3.109570026,3.432576974232992,0.1043334886067908,KNN_bias_corr_MICE
486000,222000,3.04198122,3.432576974232992,0.15256504322484013,KNN_bias_corr_MICE
618000,222000,3.194875479,3.3244190216064453,0.016781529431027963,KNN_bias_corr_MICE
642000,222000,3.426330566,3.839246511459351,0.17049957801458987,KNN_bias_corr_MICE
966000,222000,4.360756874,4.526940981547038,0.02761715760120558,KNN_bias_corr_MICE
978000,222000,3.777675867,4.526940981547038,0.5613982118771859,KNN_bias_corr_MICE
54000,234000,3.157769203,3.5068112214406333,0.1218303306371114,KNN_bias_corr_MICE
126000,234000,3.533429861,3.2898579438527427,0.05932727882279045,KNN_bias_corr_MICE
198000,234000,3.085379124,3.520897626876831,0.1896763663480762,KNN_bias_corr_MICE
258000,234000,3.200953484,3.4990684191385903,0.08887251455268605,KNN_bias_corr_MICE
318000,234000,3.067105055,3.7040301163991294,0.4056735338382849,KNN_bias_corr_MICE
330000,234000,2.915058851,3.7040301163991294,0.6224756576255035,KNN_bias_corr_MICE
342000,234000,3.476561308,4.5223625500996905,1.0937002379772554,KNN_bias_corr_MICE
366000,234000,2.84745574,3.590742746988932,0.5524755747585648,KNN_bias_corr_MICE
378000,234000,2.75153327,3.590742746988932,0.7042725462680371,KNN_bias_corr_MICE
390000,234000,2.805340052,3.590742746988932,0.6168573932958775,KNN_bias_corr_MICE
462000,234000,2.344702959,3.338284969329834,0.9872052112510741,KNN_bias_corr_MICE
498000,234000,3.007916451,3.338284969329834,0.10914335790344996,KNN_bias_corr_MICE
534000,234000,3.083623409,3.1928844451904297,0.011937974029406414,KNN_bias_corr_MICE
978000,234000,3.959434271,4.510758876800537,0.3039588209611175,KNN_bias_corr_MICE
54000,246000,2.9386971,3.5068112214406333,0.3227536549802624,KNN_bias_corr_MICE
138000,246000,2.865949154,3.097057501475016,0.05341106827263282,KNN_bias_corr_MICE
150000,246000,3.309178352,3.202868858973185,0.011301708307618409,KNN_bias_corr_MICE
186000,246000,3.198785782,3.602892716725668,0.16330241469337534,KNN_bias_corr_MICE
270000,246000,3.049124002,3.401248057683309,0.12399135059086207,KNN_bias_corr_MICE
390000,246000,2.833350897,3.590742746988932,0.5736424144296572,KNN_bias_corr_MICE
474000,246000,3.178456783,3.3826259771982827,0.04168505985957604,KNN_bias_corr_MICE
486000,246000,3.911985397,3.3826259771982827,0.28022139533281076,KNN_bias_corr_MICE
498000,246000,2.998541832,3.3826259771982827,0.1475206305926956,KNN_bias_corr_MICE
510000,246000,2.223513365,3.3767645359039307,1.329988263191287,KNN_bias_corr_MICE
534000,246000,2.898160696,3.323557138442993,0.18096213324315466,KNN_bias_corr_MICE
966000,246000,3.899471283,4.23410177230835,0.11197756437474547,KNN_bias_corr_MICE
42000,258000,2.878574848,4.023136456807454,1.3100212763559078,KNN_bias_corr_MICE
150000,258000,3.362487316,3.6925498644510895,0.10894128589002766,KNN_bias_corr_MICE
186000,258000,3.231734991,3.661071618398031,0.18432993962551572,KNN_bias_corr_MICE
282000,258000,2.998754978,3.702385187149048,0.4950954712271328,KNN_bias_corr_MICE
294000,258000,3.131568909,4.020002524058024,0.7893142883650701,KNN_bias_corr_MICE
306000,258000,4.005140305,4.950428565343221,0.8935698951427121,KNN_bias_corr_MICE
318000,258000,3.636513233,4.678570826848348,1.0858840288970077,KNN_bias_corr_MICE
378000,258000,2.879641056,3.6560179392496734,0.6027610648444769,KNN_bias_corr_MICE
546000,258000,3.191914082,3.5622964700063062,0.1371831133452541,KNN_bias_corr_MICE
966000,258000,3.538547039,3.7786070505777993,0.05762880915873315,KNN_bias_corr_MICE
42000,270000,2.860009432,3.517655611038208,0.43249849680355473,KNN_bias_corr_MICE
150000,270000,3.904927969,3.8004446029663086,0.01091677377773035,KNN_bias_corr_MICE
186000,270000,3.44730711,3.8736899693806968,0.18180234277365892,KNN_bias_corr_MICE
378000,270000,3.177196264,4.790440320968628,2.6025563873445976,KNN_bias_corr_MICE
546000,270000,3.331477404,3.497751474380493,0.027647066480897146,KNN_bias_corr_MICE
966000,270000,2.859397888,3.484185218811035,0.39035920874197766,KNN_bias_corr_MICE
30000,282000,2.81765604,3.4470506509145102,0.39613757624822754,KNN_bias_corr_MICE
42000,282000,3.045999289,3.4470506509145102,0.16084219489348342,KNN_bias_corr_MICE
150000,282000,3.998659849,4.094598690668742,0.009204261340739968,KNN_bias_corr_MICE
174000,282000,3.097214937,3.23814328511556,0.01986079930258049,KNN_bias_corr_MICE
378000,282000,2.578074932,3.588622252146403,1.0212058862550768,KNN_bias_corr_MICE
546000,282000,3.453247309,3.707954645156861,0.0648758270921241,KNN_bias_corr_MICE
966000,282000,2.897008181,3.259646018346151,0.13150620107509345,KNN_bias_corr_MICE
54000,294000,2.890576601,3.065406084060669,0.0305653481472608,KNN_bias_corr_MICE
66000,294000,2.696857214,2.723135232925415,0.0006905342786444708,KNN_bias_corr_MICE
378000,294000,2.294539452,2.537339687347412,0.05895195428475872,KNN_bias_corr_MICE
510000,294000,3.186098814,5.356409708658855,4.71024937947492,KNN_bias_corr_MICE
522000,294000,3.085552931,3.675049543380737,0.34750625600836466,KNN_bias_corr_MICE
534000,294000,2.711827517,3.0490618546803794,0.11372699851072406,KNN_bias_corr_MICE
882000,294000,1.762660742,2.0033487478892007,0.05793071617891991,KNN_bias_corr_MICE
906000,294000,2.596511126,3.1535074710845947,0.31024492843759716,KNN_bias_corr_MICE
966000,294000,2.7342453,2.9580756028493247,0.05010000447362042,KNN_bias_corr_MICE
78000,306000,2.205553293,2.462652047475179,0.06609976955268851,KNN_bias_corr_MICE
390000,306000,1.944303751,2.227456331253052,0.08017538370396113,KNN_bias_corr_MICE
486000,306000,3.129220963,4.2735287348429365,1.3094402767001463,KNN_bias_corr_MICE
498000,306000,3.474925041,4.710782051086426,1.5273425493797597,KNN_bias_corr_MICE
870000,306000,1.883539677,1.9191774527231853,0.0012700510584960614,KNN_bias_corr_MICE
918000,306000,2.914738417,3.2660229206085205,0.12340080247548456,KNN_bias_corr_MICE
966000,306000,2.771263123,2.798221906026205,0.0007267759822539881,KNN_bias_corr_MICE
90000,318000,2.755927801,2.773310422897339,0.00030215554402584816,KNN_bias_corr_MICE
390000,318000,2.076662064,2.126335541407267,0.002467454357730256,KNN_bias_corr_MICE
462000,318000,2.703168154,2.9510932763417563,0.0614668662881748,KNN_bias_corr_MICE
474000,318000,2.99938345,3.466142177581787,0.2178637097737691,KNN_bias_corr_MICE
870000,318000,1.90376687,2.043256998062134,0.019457495826790454,KNN_bias_corr_MICE
918000,318000,2.08295083,2.9536083539326987,0.7580445239806176,KNN_bias_corr_MICE
978000,318000,2.697216272,2.5510056018829346,0.021377560056081307,KNN_bias_corr_MICE
990000,318000,3.506424665,2.964934666951497,0.29321141798656764,KNN_bias_corr_MICE
1002000,318000,3.649283409,3.0832791328430176,0.3203608406279898,KNN_bias_corr_MICE
1014000,318000,3.064909935,3.1167240937550864,0.0026847070474972775,KNN_bias_corr_MICE
1026000,318000,3.07010746,3.012495676676432,0.0033191175777217323,KNN_bias_corr_MICE
90000,330000,2.582202673,2.605269829432169,0.0005320937058661633,KNN_bias_corr_MICE
402000,330000,2.282739162,2.3892000516255703,0.011333921019867866,KNN_bias_corr_MICE
414000,330000,2.337285519,2.3831516901652017,0.002103705657355585,KNN_bias_corr_MICE
426000,330000,2.440495253,2.5520077546437583,0.012435038022849213,KNN_bias_corr_MICE
438000,330000,2.558051586,2.6228891213734946,0.0042039059933091745,KNN_bias_corr_MICE
450000,330000,2.502745628,2.790492137273153,0.08279805359888462,KNN_bias_corr_MICE
870000,330000,1.886831999,2.357637484868368,0.22165780552375017,KNN_bias_corr_MICE
930000,330000,2.075474024,2.444483121236165,0.13616771384304951,KNN_bias_corr_MICE
1026000,330000,3.005055189,3.098783175150553,0.008784935387838193,KNN_bias_corr_MICE
90000,342000,2.341930628,2.5966166655222573,0.06486497770878864,KNN_bias_corr_MICE
870000,342000,1.973109603,2.4170596599578857,0.19709165307291004,KNN_bias_corr_MICE
954000,342000,2.214352131,2.521300395329794,0.09421723697507298,KNN_bias_corr_MICE
966000,342000,2.427265882,2.534292380015056,0.011454671277366818,KNN_bias_corr_MICE
978000,342000,2.357124329,2.660278081893921,0.0919021978936685,KNN_bias_corr_MICE
1038000,342000,2.793577909,2.9009260336558023,0.011523619867117632,KNN_bias_corr_MICE
1050000,342000,2.682916403,2.836090167363485,0.023462202089280345,KNN_bias_corr_MICE
78000,354000,2.137986422,2.7563443978627524,0.3823665863130803,KNN_bias_corr_MICE
870000,354000,2.047894955,2.3669005235036216,0.10176455273631889,KNN_bias_corr_MICE
990000,354000,2.715359211,2.797110160191854,0.006683217693769093,KNN_bias_corr_MICE
1002000,354000,2.824851274,2.797110160191854,0.0007695693953164982,KNN_bias_corr_MICE
1050000,354000,2.632481098,2.735623598098755,0.010638375326621659,KNN_bias_corr_MICE
66000,366000,2.132418156,2.6614304383595786,0.27985399488729057,KNN_bias_corr_MICE
78000,366000,2.126740217,2.6614304383595786,0.2858936328175551,KNN_bias_corr_MICE
690000,366000,1.75986135,1.7710862159729004,0.00012599761610957724,KNN_bias_corr_MICE
702000,366000,1.701464295,1.8361937999725344,0.018152039510144154,KNN_bias_corr_MICE
714000,366000,1.761439323,1.970404028892517,0.043666248308746144,KNN_bias_corr_MICE
738000,366000,1.800556064,2.0419857501983643,0.05828829337784063,KNN_bias_corr_MICE
870000,366000,2.006439447,2.3522194226582847,0.11956379156624393,KNN_bias_corr_MICE
1014000,366000,2.732580185,2.76949135462443,0.001362434443043442,KNN_bias_corr_MICE
1026000,366000,2.737938643,2.76949135462443,0.0009955736108544447,KNN_bias_corr_MICE
1050000,366000,2.586903095,2.735623598098755,0.022117788041946813,KNN_bias_corr_MICE
78000,378000,2.562758684,2.728909095128377,0.02760595911812875,KNN_bias_corr_MICE
678000,378000,1.826487422,2.007506489753723,0.032767902890427,KNN_bias_corr_MICE
750000,378000,1.753115058,2.0252164204915366,0.07403915146975067,KNN_bias_corr_MICE
762000,378000,2.012131929,2.115345239639282,0.010652987493120847,KNN_bias_corr_MICE
870000,378000,2.067135572,2.342420975367228,0.07578205330705734,KNN_bias_corr_MICE
1038000,378000,2.597589016,2.735623598098755,0.019053545855177864,KNN_bias_corr_MICE
1050000,378000,2.596145391,2.735623598098755,0.019454170255483197,KNN_bias_corr_MICE
78000,390000,2.596840143,2.5164312521616616,0.006465589725851832,KNN_bias_corr_MICE
666000,390000,2.056545019,2.1492259899775186,0.008589762381335624,KNN_bias_corr_MICE
774000,390000,1.995177388,2.4508983294169107,0.20768157644591523,KNN_bias_corr_MICE
786000,390000,2.233717203,2.4102553526560464,0.03116571828398068,KNN_bias_corr_MICE
870000,390000,2.155218124,2.3501394589742026,0.03799432682812526,KNN_bias_corr_MICE
1134000,390000,3.70077014,3.423001209894816,0.0771555785317786,KNN_bias_corr_MICE
1146000,390000,3.636430502,3.423001209894816,0.04555206272852001,KNN_bias_corr_MICE
78000,402000,2.500011206,2.372679710388184,0.01621330977474189,KNN_bias_corr_MICE
654000,402000,1.86019516,1.8898148934046428,0.0008773286069621159,KNN_bias_corr_MICE
798000,402000,2.043634892,2.3369614283243814,0.0860404569120586,KNN_bias_corr_MICE
810000,402000,1.948268056,2.272843837738037,0.10534943809085785,KNN_bias_corr_MICE
822000,402000,1.975812316,2.2485822836558023,0.07440345525494738,KNN_bias_corr_MICE
870000,402000,2.0372684,2.318111022313436,0.07887257850788734,KNN_bias_corr_MICE
1134000,402000,3.423571348,3.423001209894816,3.250574589827049e-07,KNN_bias_corr_MICE
1146000,402000,3.408679485,3.423001209894816,0.00020511180396279178,KNN_bias_corr_MICE
90000,414000,2.224554777,2.360387643178304,0.018450567534213144,KNN_bias_corr_MICE
642000,414000,1.639973998,1.9105487664540608,0.07321070532396856,KNN_bias_corr_MICE
834000,414000,2.108962059,2.2740749518076577,0.02726226737131307,KNN_bias_corr_MICE
846000,414000,2.191812515,2.26442813873291,0.005273028810119575,KNN_bias_corr_MICE
858000,414000,2.151963234,2.318111022313436,0.02760508756144631,KNN_bias_corr_MICE
1146000,414000,3.116096258,3.423001209894816,0.09419064949755941,KNN_bias_corr_MICE
1158000,414000,3.138520956,3.423001209894816,0.08092901485605905,KNN_bias_corr_MICE
90000,426000,2.176720142,2.3091514110565186,0.017538041023919957,KNN_bias_corr_MICE
594000,426000,1.860128164,1.92052439848582,0.0036477051400661516,KNN_bias_corr_MICE
606000,426000,1.922236204,2.064514915148417,0.020243231646054665,KNN_bias_corr_MICE
618000,426000,1.932502508,2.1164658864339194,0.03384252460482145,KNN_bias_corr_MICE
