latitude,longitude,value,mean,median,mse_mean,mse_median,method
738000,102000,3.410098791,7.061115238137562,7.006826534336371,13.329921097268988,12.936450459685545,SVM_bootstrap_Original_stats.csv
750000,102000,3.23186636,7.04459179154417,6.987729756787111,14.536875216343677,14.106509855325214,SVM_bootstrap_Original_stats.csv
870000,102000,3.539913177,4.058255288330462,4.0583083226201335,0.2686785443785209,0.26873352700251957,SVM_bootstrap_Original_stats.csv
942000,102000,4.606440067,4.577550187102028,4.553330164783828,0.0008346251605192841,0.0028206617134113585,SVM_bootstrap_Original_stats.csv
606000,114000,2.760525465,2.862270618783086,2.8584614845720724,0.010352076318343824,0.00959146392962131,SVM_bootstrap_Original_stats.csv
654000,114000,3.738617182,4.3325030716982615,4.229696224978676,0.3527004499826956,0.24115862645285252,SVM_bootstrap_Original_stats.csv
666000,114000,3.705513239,4.299783205042595,4.151880920205155,0.353156792540267,0.1992441068244668,SVM_bootstrap_Original_stats.csv
750000,114000,3.597315788,6.792755302989114,6.739928161089837,10.210833693953866,9.87601252749734,SVM_bootstrap_Original_stats.csv
762000,114000,4.518332005,6.717915739303246,6.6580842487795895,4.83816860421141,4.578539664759786,SVM_bootstrap_Original_stats.csv
834000,114000,5.346082687,6.894865924688051,6.852530800975995,2.3987295173434813,2.2693859201018314,SVM_bootstrap_Original_stats.csv
846000,114000,4.743641853,6.261130383023934,6.166480504817285,2.302771438754201,2.024469829105229,SVM_bootstrap_Original_stats.csv
858000,114000,4.671330452,5.628841355489807,5.498127623295895,0.9168271303018658,0.6835935624628933,SVM_bootstrap_Original_stats.csv
882000,114000,4.250344276,5.115457415049676,4.936490513929664,0.7484207433563836,0.47079665982503155,SVM_bootstrap_Original_stats.csv
942000,114000,4.254964352,4.5029716063976375,4.467335227962474,0.06150759823385448,0.04510138895706854,SVM_bootstrap_Original_stats.csv
606000,126000,2.827543497,2.9735943500288804,2.9427423811600457,0.021330851670463568,0.01327078291171959,SVM_bootstrap_Original_stats.csv
642000,126000,3.210127354,4.353842889846636,4.310368875082288,1.3080852269369572,1.2105314047134668,SVM_bootstrap_Original_stats.csv
678000,126000,3.936291695,4.352145858583381,4.272564309182778,0.17293468536963377,0.11307927104931953,SVM_bootstrap_Original_stats.csv
714000,126000,3.451794624,6.594910238218588,6.53938223819773,9.879175764344689,9.533197275347229,SVM_bootstrap_Original_stats.csv
726000,126000,3.477403164,6.603007718135119,6.577007513342588,9.769403828830198,9.607547122463489,SVM_bootstrap_Original_stats.csv
750000,126000,4.498222828,6.382403722547064,6.215586821728948,3.550137643376173,2.949339086956641,SVM_bootstrap_Original_stats.csv
762000,126000,4.775556087,6.121265552510371,6.028789973766564,1.8109339655642083,1.5705951749400289,SVM_bootstrap_Original_stats.csv
798000,126000,7.464998722,5.944509872998451,5.3414260478852125,2.3118863399380536,4.509560902247029,SVM_bootstrap_Original_stats.csv
810000,126000,6.994415283,6.188998981375294,5.672608401853749,0.6486954189228205,1.7471734310455809,SVM_bootstrap_Original_stats.csv
834000,126000,6.190217018,6.896282541843497,6.869094237531634,0.4985285239603921,0.460874279199002,SVM_bootstrap_Original_stats.csv
870000,126000,5.018553734,4.872458399049083,4.766433123188149,0.021343846894420787,0.06356480239614107,SVM_bootstrap_Original_stats.csv
954000,126000,3.593407154,4.324956310500552,4.278313267104082,0.5351641683766689,0.4690963837673414,SVM_bootstrap_Original_stats.csv
18000,138000,2.527366638,2.9952949917022225,2.989787574520351,0.21895694419847206,0.21383312253235837,SVM_bootstrap_Original_stats.csv
30000,138000,3.029878855,2.9815477662680268,2.9690592579086,0.0023358941380178908,0.0036990233903602654,SVM_bootstrap_Original_stats.csv
42000,138000,3.031089544,2.9934478765045083,2.986959137694408,0.0014168951318411474,0.0019474927606966202,SVM_bootstrap_Original_stats.csv
462000,138000,2.525985718,3.700799358458098,3.733564174612607,1.3801870898064093,1.4582457288748862,SVM_bootstrap_Original_stats.csv
606000,138000,3.010632515,3.0157434544961808,2.964674605322436,2.6121702533618576e-05,0.002112129461931128,SVM_bootstrap_Original_stats.csv
642000,138000,3.368617296,4.314130445038558,4.26919752669914,0.8939951150048095,0.8110447519261169,SVM_bootstrap_Original_stats.csv
690000,138000,3.318842649,4.433125707122615,4.466753782267843,1.2416267336190872,1.3176999698802638,SVM_bootstrap_Original_stats.csv
702000,138000,3.388742447,6.066077646033932,5.783600227181125,7.168123767986065,5.735343787294068,SVM_bootstrap_Original_stats.csv
714000,138000,3.974559546,6.106380764844474,5.734071755481708,4.5446617091155375,3.095883215315203,SVM_bootstrap_Original_stats.csv
774000,138000,3.736124516,5.28650948776992,5.062715851410797,2.4036935606900167,1.7598445711870017,SVM_bootstrap_Original_stats.csv
786000,138000,8.096075058,5.144477842079671,4.583972110908358,8.711926125028638,12.334867110969798,SVM_bootstrap_Original_stats.csv
870000,138000,4.359537125,4.486395895988895,4.418637387202607,0.016093147776812988,0.003492840992416911,SVM_bootstrap_Original_stats.csv
882000,138000,3.889529467,4.598528977380705,4.5585011202229975,0.5026803057200797,0.44752307281591036,SVM_bootstrap_Original_stats.csv
894000,138000,4.435643673,5.1431168870050445,5.193355625382002,0.500518348534627,0.5741274027825441,SVM_bootstrap_Original_stats.csv
906000,138000,4.350272179,5.218636424417596,5.24902499720757,0.7540564627196712,0.8077566282360497,SVM_bootstrap_Original_stats.csv
18000,150000,3.012975693,2.9866159721010765,2.973236493684106,0.0006948348858691425,0.0015792039622683485,SVM_bootstrap_Original_stats.csv
42000,150000,3.218060732,2.971957269988854,2.959986642073948,0.06056691401387157,0.06660223589116002,SVM_bootstrap_Original_stats.csv
474000,150000,2.854110241,4.030363466403095,4.108785314046515,1.383571650271185,1.5742095389242785,SVM_bootstrap_Original_stats.csv
570000,150000,3.276150465,3.5787917272261214,3.5671435535110128,0.09159173360181985,0.084676977561178,SVM_bootstrap_Original_stats.csv
582000,150000,3.179291487,3.5243538603134907,3.52361877906909,0.11906804147673887,0.11856128406363246,SVM_bootstrap_Original_stats.csv
654000,150000,4.45019722,4.420732896672068,4.433569820529611,0.0008681463491728869,0.0002764704131478903,SVM_bootstrap_Original_stats.csv
714000,150000,5.889124393,5.976979243660153,5.4601605418501205,0.007718474784517801,0.1840099855933363,SVM_bootstrap_Original_stats.csv
930000,150000,3.302919626,4.461522862799007,4.415672980277524,1.3423614603211356,1.2382200274558806,SVM_bootstrap_Original_stats.csv
966000,150000,3.046515226,4.287380428169514,4.1255801385849695,1.5397464499551887,1.164381085572008,SVM_bootstrap_Original_stats.csv
18000,162000,2.771102905,2.989930497997974,2.98414889750858,0.04788551545728713,0.04538859492396608,SVM_bootstrap_Original_stats.csv
486000,162000,2.31930089,3.5575791698361487,3.567403378196218,1.5333330983139715,1.5577598210415904,SVM_bootstrap_Original_stats.csv
558000,162000,2.708280325,3.134188338150327,3.1288442216333903,0.18139763566565892,0.17687399115146094,SVM_bootstrap_Original_stats.csv
606000,162000,4.39615202,3.6528041788157006,3.3454343392881816,0.552566012993358,1.1040076445604223,SVM_bootstrap_Original_stats.csv
630000,162000,4.14043951,4.01947068826075,3.8822967436740994,0.014633455832982537,0.06663768780638864,SVM_bootstrap_Original_stats.csv
642000,162000,3.779815197,4.440099572322033,4.455320282909575,0.43597545629440776,0.4563071210897026,SVM_bootstrap_Original_stats.csv
654000,162000,3.254977465,4.5450077348152975,4.586935359936939,1.664178097039729,1.7741118338848425,SVM_bootstrap_Original_stats.csv
702000,162000,4.917940617,4.493533556177258,4.358236204300328,0.18012135327619858,0.31326902959548447,SVM_bootstrap_Original_stats.csv
942000,162000,3.160788059,4.485562086993612,4.347435172136306,1.7550262252464195,1.4081313711147287,SVM_bootstrap_Original_stats.csv
954000,162000,3.342204571,4.393515662230153,4.189031984262986,1.1052550105435357,0.7171166678536798,SVM_bootstrap_Original_stats.csv
66000,174000,2.422519922,3.056066695536152,3.04968645648216,0.40138151425806823,0.3933378619743621,SVM_bootstrap_Original_stats.csv
210000,174000,2.795861006,3.5240684858683213,3.520071323328325,0.5302861337361716,0.5244805837247934,SVM_bootstrap_Original_stats.csv
222000,174000,2.775277615,3.5240684858683213,3.520071323328325,0.5606877682957394,0.5547176679654586,SVM_bootstrap_Original_stats.csv
234000,174000,2.773392916,3.5240684858683213,3.520071323328325,0.5635138111971287,0.5575286439703641,SVM_bootstrap_Original_stats.csv
498000,174000,2.279503345,2.99202434414914,2.8272458264765072,0.5076861742284886,0.3000218260140417,SVM_bootstrap_Original_stats.csv
510000,174000,2.246587276,2.784261097068061,2.849738431429081,0.2890931378619292,0.3637913162954351,SVM_bootstrap_Original_stats.csv
522000,174000,2.248446703,2.7072289035054102,2.700063887023799,0.2104811075005865,0.20395808090558595,SVM_bootstrap_Original_stats.csv
534000,174000,2.2953372,2.726331714650078,2.704526041784735,0.1857562716584561,0.167435508241133,SVM_bootstrap_Original_stats.csv
606000,174000,3.466685534,3.9235570123726458,3.776198060449872,0.20873154775040711,0.09579800402938295,SVM_bootstrap_Original_stats.csv
870000,174000,5.009394169,6.446489226442202,6.453941653596397,2.065242204124804,2.086717435253777,SVM_bootstrap_Original_stats.csv
894000,174000,3.958112717,5.014711116797326,4.970317621264485,1.1164001784542692,1.0245587682170747,SVM_bootstrap_Original_stats.csv
18000,186000,2.886811256,2.9683870559426087,2.961518939810426,0.006654611136276493,0.005581238020318542,SVM_bootstrap_Original_stats.csv
30000,186000,2.855087519,2.954738691203539,2.951194379226763,0.009930356121539412,0.009236528582646552,SVM_bootstrap_Original_stats.csv
78000,186000,2.625606298,3.175348642679114,3.236920871365303,0.30221664553328964,0.37370550760880233,SVM_bootstrap_Original_stats.csv
198000,186000,2.956588745,3.7142029361714632,3.706803778654954,0.5739792626643906,0.5628225967219042,SVM_bootstrap_Original_stats.csv
246000,186000,2.678691149,3.516116846700497,3.504632600764369,0.7012817991691642,0.6821792817426332,SVM_bootstrap_Original_stats.csv
618000,186000,3.555426359,4.9460426005293945,4.9316412671206535,1.9338135312053388,1.8939674733335385,SVM_bootstrap_Original_stats.csv
42000,198000,3.039292812,3.0341426739011688,3.020493797764272,2.6523922437030846e-05,0.0003534029362350934,SVM_bootstrap_Original_stats.csv
246000,198000,3.320775032,3.414824581904797,3.37603393924048,0.00884531783729496,0.003053546829412009,SVM_bootstrap_Original_stats.csv
546000,198000,2.873704672,3.6766413702188334,3.5979564387264755,0.6447073413465617,0.5245406216064209,SVM_bootstrap_Original_stats.csv
570000,198000,3.457747459,3.6283432618969806,3.587270377941513,0.029102927966065423,0.016776186531129694,SVM_bootstrap_Original_stats.csv
618000,198000,3.773292542,4.432564723762434,4.402634196158092,0.4346398096457999,0.3960709176584438,SVM_bootstrap_Original_stats.csv
906000,198000,3.573520422,5.104725093604106,5.278774822069831,2.344587746342238,2.9078925689575197,SVM_bootstrap_Original_stats.csv
918000,198000,3.821193933,4.861644684895065,4.896494264567676,1.0825377671190066,1.1562708030695537,SVM_bootstrap_Original_stats.csv
930000,198000,3.621565342,4.825230940849442,5.002039186432506,1.448810873853587,1.9057080351622626,SVM_bootstrap_Original_stats.csv
102000,210000,2.905583143,3.434961818804512,3.437811766507299,0.2802417823965389,0.28326730768047426,SVM_bootstrap_Original_stats.csv
138000,210000,2.664172888,2.9942136975174183,2.961479253610204,0.1089269359469128,0.0883910750323484,SVM_bootstrap_Original_stats.csv
150000,210000,2.740583658,3.0353059107404308,3.009337936857169,0.08686120626039447,0.07222886240403711,SVM_bootstrap_Original_stats.csv
198000,210000,3.125502825,3.987306527485407,3.934122627504839,0.7427056216175564,0.6538659850029652,SVM_bootstrap_Original_stats.csv
246000,210000,3.142351627,3.3941569551732957,3.3779814044931102,0.06340592329646115,0.05552139204145262,SVM_bootstrap_Original_stats.csv
318000,210000,2.540817738,3.631225480770574,3.5781753245268284,1.1889890454940188,1.0761107623247665,SVM_bootstrap_Original_stats.csv
330000,210000,2.441795588,3.703121453428724,3.693631602562438,1.5909429387995186,1.5670934073555682,SVM_bootstrap_Original_stats.csv
534000,210000,2.786952734,3.9209702260377104,3.869240382212925,1.2859956722474981,1.1713465534742633,SVM_bootstrap_Original_stats.csv
546000,210000,2.700603008,3.605102611301063,3.5152008827048293,0.8181195323717808,0.663569697473625,SVM_bootstrap_Original_stats.csv
594000,210000,3.558115959,4.036144525588098,3.9271316396670617,0.22851131047427112,0.1361725725781747,SVM_bootstrap_Original_stats.csv
618000,210000,3.636478186,3.8945172027363752,3.868949072543671,0.06658413415827526,0.05404271309040019,SVM_bootstrap_Original_stats.csv
630000,210000,3.990876436,3.872565947623595,3.8788096869951554,0.013997371659863518,0.012558956232514885,SVM_bootstrap_Original_stats.csv
942000,210000,4.320587635,5.709657501428197,5.726346117392072,1.9295150938188486,1.976156910817263,SVM_bootstrap_Original_stats.csv
954000,210000,4.144903183,4.964660011868505,4.907600350021038,0.6720012584765465,0.5817069685819173,SVM_bootstrap_Original_stats.csv
258000,222000,2.456860065,3.078468209743604,3.0979287605572274,0.38639668561158524,0.4109690724234453,SVM_bootstrap_Original_stats.csv
342000,222000,2.820002556,3.558729298965115,3.5693362992464763,0.545717200771847,0.5615010587677762,SVM_bootstrap_Original_stats.csv
378000,222000,2.289895296,3.6154853124093433,3.521538382569637,1.757188891604123,1.5169446926947818,SVM_bootstrap_Original_stats.csv
462000,222000,2.535257578,3.404011548023301,3.3829583561013803,0.7547334604312468,0.7185966091936856,SVM_bootstrap_Original_stats.csv
474000,222000,3.109570026,3.404011548023301,3.3829583561013803,0.08669580989139804,0.07474117903562122,SVM_bootstrap_Original_stats.csv
486000,222000,3.04198122,3.404011548023301,3.3829583561013803,0.13106595840865912,0.11626540734389934,SVM_bootstrap_Original_stats.csv
618000,222000,3.194875479,3.671728354851394,3.651608581878112,0.22738866520774512,0.20860512726466812,SVM_bootstrap_Original_stats.csv
642000,222000,3.426330566,3.9558791393716346,3.957221984572918,0.28042169155993363,0.28184569831436534,SVM_bootstrap_Original_stats.csv
978000,222000,3.777675867,4.096663567247918,4.080400226656924,0.10175315290945573,0.09164203792969482,SVM_bootstrap_Original_stats.csv
54000,234000,3.157769203,4.320688866412249,4.308834927686339,1.352382143550859,1.3249523025476877,SVM_bootstrap_Original_stats.csv
198000,234000,3.085379124,4.168894524244923,4.150793399956726,1.1740056225679152,1.1351075794123937,SVM_bootstrap_Original_stats.csv
318000,234000,3.067105055,2.7502162647040542,2.537094199763859,0.1004185054152278,0.2809115066681455,SVM_bootstrap_Original_stats.csv
366000,234000,2.84745574,4.001900890016234,3.982960975185728,1.332743604396005,1.2893721391341955,SVM_bootstrap_Original_stats.csv
462000,234000,2.344702959,3.425453887580942,3.4186091555838694,1.1680225696285684,1.153274519061232,SVM_bootstrap_Original_stats.csv
534000,234000,3.083623409,3.792260219626742,3.69125709450827,0.502166129375241,0.36921869576436317,SVM_bootstrap_Original_stats.csv
978000,234000,3.959434271,4.151439930314095,4.111419834382925,0.03686617320864026,0.023099611476825117,SVM_bootstrap_Original_stats.csv
54000,246000,2.9386971,4.907316615045477,4.9447551180666025,3.875462795017887,4.024268771849305,SVM_bootstrap_Original_stats.csv
150000,246000,3.309178352,3.065291271867963,3.054804384871692,0.059480907855330625,0.06470611515259343,SVM_bootstrap_Original_stats.csv
186000,246000,3.198785782,3.8642709870054257,3.885337955089157,0.4428705580811137,0.4713538863734439,SVM_bootstrap_Original_stats.csv
270000,246000,3.049124002,3.801254577842544,3.775591072000281,0.5657004031172369,0.5277544037947933,SVM_bootstrap_Original_stats.csv
474000,246000,3.178456783,3.404011548023301,3.3829583561013803,0.050874952024716515,0.04182089340093914,SVM_bootstrap_Original_stats.csv
486000,246000,3.911985397,3.404011548023301,3.3829583561013803,0.25803743124420214,0.2798696100019499,SVM_bootstrap_Original_stats.csv
498000,246000,2.998541832,3.404011548023301,3.3829583561013803,0.1644056906120165,0.14777606400218718,SVM_bootstrap_Original_stats.csv
510000,246000,2.223513365,3.404011548023301,3.3829583561013803,1.3935759601213151,1.3443126873900797,SVM_bootstrap_Original_stats.csv
534000,246000,2.898160696,3.903882154675904,3.841615315828789,1.0114756524411876,0.8901066196762843,SVM_bootstrap_Original_stats.csv
966000,246000,3.899471283,4.432567550641226,4.416270236678955,0.2841916305730053,0.2670811585236622,SVM_bootstrap_Original_stats.csv
42000,258000,2.878574848,4.166350333176109,4.222666938361757,1.658365700220564,1.8065835473730387,SVM_bootstrap_Original_stats.csv
186000,258000,3.231734991,4.370479392439573,4.33183502087293,1.2967388118099707,1.210220075726421,SVM_bootstrap_Original_stats.csv
294000,258000,3.131568909,5.087548092287807,5.091885844106352,3.825854565455236,3.8428424860647636,SVM_bootstrap_Original_stats.csv
318000,258000,3.636513233,6.557531182987916,6.524066000573107,8.532345864151608,8.33796098551911,SVM_bootstrap_Original_stats.csv
546000,258000,3.191914082,4.246812444055519,4.213715622372977,1.112810554267417,1.0440783879085884,SVM_bootstrap_Original_stats.csv
966000,258000,3.538547039,3.637559482637599,3.614719343187362,0.009803463995088758,0.005802219925212021,SVM_bootstrap_Original_stats.csv
186000,270000,3.44730711,4.959355170101613,4.943844206271883,2.2862893360570515,2.2396232805178777,SVM_bootstrap_Original_stats.csv
378000,270000,3.177196264,4.480136795000616,4.505128384599111,1.697654027324168,1.7634037169188514,SVM_bootstrap_Original_stats.csv
546000,270000,3.331477404,4.30366600695825,4.283077719597033,0.9451506797219131,0.9055431606443727,SVM_bootstrap_Original_stats.csv
30000,282000,2.81765604,3.150716019139892,3.1488504894406564,0.11092894970466517,0.1096897633402994,SVM_bootstrap_Original_stats.csv
42000,282000,3.045999289,3.16037780359758,3.127071266233873,0.013082444601548815,0.00657266549260963,SVM_bootstrap_Original_stats.csv
150000,282000,3.998659849,3.6398865197986487,3.602825423964523,0.1287183017462212,0.15668489204316652,SVM_bootstrap_Original_stats.csv
174000,282000,3.097214937,3.869043755319943,3.83064476248118,0.5957197247891597,0.5379193089053541,SVM_bootstrap_Original_stats.csv
378000,282000,2.578074932,3.970911332938156,3.8365322417568057,1.9399932397783555,1.5837148004803374,SVM_bootstrap_Original_stats.csv
546000,282000,3.453247309,4.2982403988059685,4.27662608474072,0.7140133218198377,0.6779526083402863,SVM_bootstrap_Original_stats.csv
54000,294000,2.890576601,2.866380564307349,2.955013128062937,0.0005854481916320932,0.004152066019932614,SVM_bootstrap_Original_stats.csv
510000,294000,3.186098814,5.712250052866086,5.525743791281573,6.3814400816246595,5.473938619718892,SVM_bootstrap_Original_stats.csv
522000,294000,3.085552931,4.8450062211686085,4.742354413375943,3.095675880285141,2.744991152003122,SVM_bootstrap_Original_stats.csv
534000,294000,2.711827517,3.997828291588851,3.9849360280951567,1.6537979922431245,1.6208052810229263,SVM_bootstrap_Original_stats.csv
882000,294000,1.762660742,2.189516498632299,1.85549186817061,0.1822058369701323,0.008617617986103726,SVM_bootstrap_Original_stats.csv
906000,294000,2.596511126,3.194727132091151,3.015085949187048,0.357862389943648,0.17520488260606876,SVM_bootstrap_Original_stats.csv
966000,294000,2.7342453,3.244120244867975,3.1492551175245147,0.25997245940412045,0.172233148641731,SVM_bootstrap_Original_stats.csv
78000,306000,2.205553293,2.7008370770512884,2.694023109218792,0.24530602674416335,0.23860276135682038,SVM_bootstrap_Original_stats.csv
390000,306000,1.944303751,2.379264501329588,2.393979693463192,0.18919085432727822,0.20220845323015996,SVM_bootstrap_Original_stats.csv
486000,306000,3.129220963,6.474574124698249,6.547634255255662,11.19138777648447,11.685549436670197,SVM_bootstrap_Original_stats.csv
870000,306000,1.883539677,2.3182919349379367,2.311662427750117,0.18900952578213434,0.18328908970984706,SVM_bootstrap_Original_stats.csv
90000,318000,2.755927801,2.7284446810691265,2.7030380803453293,0.0007553218811347695,0.0027973225509290867,SVM_bootstrap_Original_stats.csv
390000,318000,2.076662064,2.3650848479168998,2.3649979211588628,0.08318770228237454,0.083137566523536,SVM_bootstrap_Original_stats.csv
462000,318000,2.703168154,4.037273411159681,4.052972732248638,1.779836837181099,1.8219723994609838,SVM_bootstrap_Original_stats.csv
474000,318000,2.99938345,5.063216626865902,5.102279254453828,4.2594073819324025,4.422170764389513,SVM_bootstrap_Original_stats.csv
918000,318000,2.08295083,2.8535519255771686,2.859965371633092,0.5938260485047324,0.6037515979092841,SVM_bootstrap_Original_stats.csv
978000,318000,2.697216272,2.8593469660148645,2.844562343346543,0.026286361941741644,0.021710864741260567,SVM_bootstrap_Original_stats.csv
990000,318000,3.506424665,2.927724099409437,2.9267662029628774,0.3348943446148373,0.3360039326112423,SVM_bootstrap_Original_stats.csv
1014000,318000,3.064909935,3.0602744767421144,3.0619851975110253,2.1487473260601704e-05,8.55408937941536e-06,SVM_bootstrap_Original_stats.csv
1026000,318000,3.07010746,3.057684473491322,3.0560744044487183,0.00015433059379479043,0.0001969266481053598,SVM_bootstrap_Original_stats.csv
90000,330000,2.582202673,2.9418404120956057,2.945163700148705,0.12933930338179903,0.13174070722884323,SVM_bootstrap_Original_stats.csv
426000,330000,2.440495253,2.911877240843119,2.896716791364849,0.2222009784629303,0.2081380920679893,SVM_bootstrap_Original_stats.csv
438000,330000,2.558051586,3.1270301976671764,3.099135842985401,0.32373666053470757,0.2927721731574436,SVM_bootstrap_Original_stats.csv
450000,330000,2.502745628,3.368409767382886,3.3736869582192925,0.7493744022135125,0.7585388006841508,SVM_bootstrap_Original_stats.csv
870000,330000,1.886831999,2.4230188900305003,2.416500408006609,0.28749638211295364,0.2805486234995925,SVM_bootstrap_Original_stats.csv
930000,330000,2.075474024,2.7275313365188283,2.6897274288496,0.42517873880927687,0.37730724536932636,SVM_bootstrap_Original_stats.csv
1026000,330000,3.005055189,3.0573417474837425,3.0552483797073364,0.0027338841980738163,0.002519356393383031,SVM_bootstrap_Original_stats.csv
870000,342000,1.973109603,2.479035411277954,2.477393386309954,0.25596092348170113,0.25430213410940067,SVM_bootstrap_Original_stats.csv
954000,342000,2.214352131,2.8036101118275627,2.8084724769424643,0.3472249679689762,0.3529789854627933,SVM_bootstrap_Original_stats.csv
966000,342000,2.427265882,2.82513663858735,2.794571660428657,0.15830113894739054,0.13491353486708174,SVM_bootstrap_Original_stats.csv
978000,342000,2.357124329,2.8678294703145264,2.8403469022982,0.26081974136509045,0.23350405534493435,SVM_bootstrap_Original_stats.csv
1038000,342000,2.793577909,3.0544090182253707,3.0495704660086003,0.06803286753973718,0.06553218924380139,SVM_bootstrap_Original_stats.csv
1050000,342000,2.682916403,3.057336401544031,3.055241730742465,0.14019033530971223,0.1386261496785338,SVM_bootstrap_Original_stats.csv
78000,354000,2.137986422,2.929911977046837,2.9910315814340467,0.6271460847362408,0.7276860440338582,SVM_bootstrap_Original_stats.csv
870000,354000,2.047894955,2.508459825897746,2.508203847050308,0.21212000030505754,0.2118842761005823,SVM_bootstrap_Original_stats.csv
990000,354000,2.715359211,2.9568152156114738,2.956425638930526,0.05830100216293604,0.05811302267518355,SVM_bootstrap_Original_stats.csv
1002000,354000,2.824851274,2.968882854091387,2.968010996200745,0.02074509606362174,0.02049470606059455,SVM_bootstrap_Original_stats.csv
1050000,354000,2.632481098,3.0573410665170595,3.0552476789106446,0.1805059928483168,0.17873158193487668,SVM_bootstrap_Original_stats.csv
66000,366000,2.132418156,2.7731575481489434,2.8124657443961505,0.41054696865139756,0.4624647224834202,SVM_bootstrap_Original_stats.csv
78000,366000,2.126740217,2.8763263493167663,2.928910742239257,0.5618793697616087,0.6434775515626251,SVM_bootstrap_Original_stats.csv
690000,366000,1.75986135,2.2077665643599174,2.2027940268689017,0.20061908105080353,0.19618935623825087,SVM_bootstrap_Original_stats.csv
702000,366000,1.701464295,2.233371902904505,2.206469303440616,0.2829257033466925,0.2550300585501065,SVM_bootstrap_Original_stats.csv
714000,366000,1.761439323,2.485815851360319,2.4913682139010227,0.5247213548393477,0.532796185771997,SVM_bootstrap_Original_stats.csv
738000,366000,1.800556064,2.371198622291132,2.34990374834243,0.3256329293330481,0.3017828782923902,SVM_bootstrap_Original_stats.csv
870000,366000,2.006439447,2.5271707074438488,2.5224363893467725,0.27116104560343945,0.2662528445112185,SVM_bootstrap_Original_stats.csv
1014000,366000,2.732580185,3.0573410667149488,3.055247678997119,0.1054696302922708,0.1041143116823807,SVM_bootstrap_Original_stats.csv
1026000,366000,2.737938643,3.057336401544031,3.055241730742465,0.10201492816295117,0.10068124949090228,SVM_bootstrap_Original_stats.csv
1050000,366000,2.586903095,3.05734174598382,3.0552483788867875,0.2213125243394767,0.2193473049389957,SVM_bootstrap_Original_stats.csv
78000,378000,2.562758684,2.794537011661576,2.823516705729292,0.053721193173597054,0.06799474589617402,SVM_bootstrap_Original_stats.csv
678000,378000,1.826487422,2.4443770042175927,2.441368918148317,0.38178753581303126,0.3780792543055929,SVM_bootstrap_Original_stats.csv
750000,378000,1.753115058,2.3155826748420343,2.250100309892794,0.3163698199959576,0.24699434059894387,SVM_bootstrap_Original_stats.csv
762000,378000,2.012131929,2.7341729097964973,2.71368121157406,0.5213431779495675,0.49217139588017783,SVM_bootstrap_Original_stats.csv
