latitude,longitude,subregion_,value,imputed_value
714000.0,126000.0,20,,6.315148472234728
726000.0,126000.0,20,,6.333055684580825
738000.0,126000.0,20,,6.38039568759905
750000.0,126000.0,20,,6.2635371307740915
762000.0,126000.0,20,,5.999141260295274
798000.0,126000.0,20,,4.748097397195608
810000.0,126000.0,20,,5.678222370584797
822000.0,126000.0,21,,7.565095711596633
834000.0,126000.0,21,,6.9861322526960965
858000.0,126000.0,21,,4.836972409908187
870000.0,126000.0,21,,4.8542323391475755
894000.0,126000.0,22,,5.455959308869747
954000.0,126000.0,22,,4.332204875883539
18000.0,138000.0,13,,2.977470335651113
30000.0,138000.0,13,,3.0099270689188047
42000.0,138000.0,13,,2.992160546954325
462000.0,138000.0,17,,3.4716817557382305
606000.0,138000.0,18,,3.2941995866988094
642000.0,138000.0,19,,4.417982146768896
678000.0,138000.0,19,,4.349990293825293
690000.0,138000.0,19,,4.446431562990694
702000.0,138000.0,20,,5.347368168112426
714000.0,138000.0,20,,5.291828548882595
726000.0,138000.0,20,,4.931195335257183
738000.0,138000.0,20,,5.773899584202673
762000.0,138000.0,20,,5.316726413161622
774000.0,138000.0,20,,5.152372751948113
786000.0,138000.0,20,,4.306205846861362
810000.0,138000.0,20,,5.613008591964123
822000.0,138000.0,21,,7.270989369139486
858000.0,138000.0,21,,4.72029843790086
870000.0,138000.0,21,,4.100566045737929
882000.0,138000.0,21,,5.6204028750198525
894000.0,138000.0,22,,5.0666726916195834
906000.0,138000.0,22,,5.421878267107924
18000.0,150000.0,13,,2.9855010597797236
42000.0,150000.0,13,,3.002719439406937
474000.0,150000.0,17,,3.901068272448865
486000.0,150000.0,17,,3.927169611379151
570000.0,150000.0,18,,3.6594127270116834
582000.0,150000.0,18,,3.574913912787873
642000.0,150000.0,19,,4.717662821841772
654000.0,150000.0,19,,4.795978556493576
666000.0,150000.0,19,,4.1607635210604474
690000.0,150000.0,19,,4.502381069129296
714000.0,150000.0,20,,3.5620755174611602
774000.0,150000.0,20,,4.787846932202763
786000.0,150000.0,20,,4.4494696903719975
798000.0,150000.0,20,,5.018217369423016
810000.0,150000.0,21,,6.718025330602
930000.0,150000.0,22,,4.2841248898949855
