latitude,longitude,imputed_value
894000.0,6000.0,4.063996666063049
906000.0,6000.0,4.063996666063049
906000.0,18000.0,4.063996666063049
774000.0,54000.0,4.063996871859039
786000.0,54000.0,4.063997595878438
858000.0,54000.0,4.063991060594905
870000.0,54000.0,4.063992724910032
882000.0,54000.0,4.063995532632865
786000.0,66000.0,4.065942143879555
798000.0,66000.0,4.069740569641827
810000.0,66000.0,4.074934877395024
822000.0,66000.0,4.076322388628811
834000.0,66000.0,4.069095199491218
858000.0,66000.0,4.05226895233057
870000.0,66000.0,4.055748072221376
882000.0,66000.0,4.061621035942865
942000.0,66000.0,4.7977374707061005
6000.0,78000.0,3.0012245664853334
594000.0,78000.0,3.0318420471600542
726000.0,78000.0,6.898900597877957
798000.0,78000.0,4.137779587506925
810000.0,78000.0,4.205111828908659
858000.0,78000.0,3.9152311584931065
882000.0,78000.0,4.024912835404131
942000.0,78000.0,4.709602980229484
6000.0,90000.0,3.0012245557420396
18000.0,90000.0,3.001224537934021
606000.0,90000.0,2.941138430015889
738000.0,90000.0,6.8943401415267775
750000.0,90000.0,6.893018393392698
834000.0,90000.0,4.141119800366236
846000.0,90000.0,4.130588001644787
882000.0,90000.0,3.949676485334572
894000.0,90000.0,4.73709651648764
906000.0,90000.0,5.432263313322403
918000.0,90000.0,5.258360049878713
606000.0,102000.0,2.717167825865133
738000.0,102000.0,6.852464937129292
750000.0,102000.0,6.842182065769507
870000.0,102000.0,4.0586626272118025
882000.0,102000.0,4.719187469461868
906000.0,102000.0,6.091458681247217
942000.0,102000.0,4.393506094664964
462000.0,114000.0,3.466630764422928
522000.0,114000.0,2.443452734067195
534000.0,114000.0,2.561092020811155
606000.0,114000.0,2.7936417182664455
654000.0,114000.0,4.182093865321911
666000.0,114000.0,4.162868605797308
750000.0,114000.0,6.616085464841715
762000.0,114000.0,6.524093971968594
798000.0,114000.0,6.3500296108044685
834000.0,114000.0,6.442251647776739
846000.0,114000.0,5.879100613681454
858000.0,114000.0,5.306930785119929
882000.0,114000.0,4.891553633022194
942000.0,114000.0,4.419600385844516
462000.0,126000.0,3.654220192840597
606000.0,126000.0,2.8579010341343474
642000.0,126000.0,4.176873881288303
654000.0,126000.0,4.077702417770652
678000.0,126000.0,4.25868275273691
714000.0,126000.0,5.822557156079079
