latitude,longitude,value,imputed_value,mse,method
18000,138000,2.527366638,2.972405039576697,0.19805917887794147,SVM_Original
30000,138000,3.029878855,2.961551050005756,0.00466868893533146,SVM_Original
42000,138000,3.031089544,2.9716399149090837,0.0035342583990474992,SVM_Original
462000,138000,2.525985718,3.6828566930495583,1.3383504529121162,SVM_Original
606000,138000,3.010632515,2.814562495305951,0.03844345262282486,SVM_Original
642000,138000,3.368617296,4.258091505562557,0.7911643694769362,SVM_Original
690000,138000,3.318842649,4.450658847632144,1.2810079074861163,SVM_Original
702000,138000,3.388742447,4.575825827900079,1.4091669532091629,SVM_Original
714000,138000,3.974559546,4.599383530580616,0.3904050117071982,SVM_Original
774000,138000,3.736124516,4.702725533676605,0.9343175273734491,SVM_Original
786000,138000,8.096075058,4.30570899065138,14.366874924507847,SVM_Original
870000,138000,4.359537125,4.462773932220656,0.010657838365114795,SVM_Original
882000,138000,3.889529467,4.660735085768315,0.5947581064198195,SVM_Original
894000,138000,4.435643673,5.199998281744621,0.5842379679091425,SVM_Original
906000,138000,4.350272179,5.290949287814169,0.8848734230469844,SVM_Original
18000,150000,3.012975693,2.9539600342289734,0.0034828479801782557,SVM_Original
42000,150000,3.218060732,2.947805401256585,0.07303794379523264,SVM_Original
474000,150000,2.854110241,4.109175609560919,1.5751890793609549,SVM_Original
570000,150000,3.276150465,3.526156463578648,0.06250299932530697,SVM_Original
582000,150000,3.179291487,3.4330465838810267,0.06439164919309925,SVM_Original
654000,150000,4.45019722,4.613939666518005,0.026811588791701677,SVM_Original
714000,150000,5.889124393,4.5486402915531,1.7968976262319047,SVM_Original
930000,150000,3.302919626,4.373580630031554,1.1463149855538546,SVM_Original
966000,150000,3.046515226,4.085350651041743,1.0791790403216595,SVM_Original
18000,162000,2.771102905,2.9617549791997457,0.036348213396665434,SVM_Original
486000,162000,2.31930089,3.5057576312046885,1.4076795987500492,SVM_Original
558000,162000,2.708280325,3.1030951055771414,0.1558787109621763,SVM_Original
606000,162000,4.39615202,3.235787298346123,1.3464462872588785,SVM_Original
630000,162000,4.14043951,3.876074139860173,0.06988904892916795,SVM_Original
642000,162000,3.779815197,4.512779984664056,0.5372373799554149,SVM_Original
654000,162000,3.254977465,4.743202436353978,2.214813565361548,SVM_Original
702000,162000,4.917940617,4.170211765898836,0.559098434769067,SVM_Original
942000,162000,3.160788059,4.320833782636559,1.3457060809274666,SVM_Original
954000,162000,3.342204571,4.172752782916004,0.6898103323168717,SVM_Original
66000,174000,2.422519922,3.0209349282046043,0.3581005196508563,SVM_Original
210000,174000,2.795861006,3.515337990675308,0.5176471314774737,SVM_Original
222000,174000,2.775277615,3.515337990675308,0.5476893596446786,SVM_Original
234000,174000,2.773392916,3.515337990675308,0.5504824938349484,SVM_Original
498000,174000,2.279503345,2.638386712261211,0.12879727129674515,SVM_Original
510000,174000,2.246587276,2.887581559923365,0.4108736720224273,SVM_Original
522000,174000,2.248446703,2.7516086505004544,0.25317194541245014,SVM_Original
534000,174000,2.2953372,2.750664720664089,0.20732315107410618,SVM_Original
606000,174000,3.466685534,3.383843401859468,0.006862818857589317,SVM_Original
870000,174000,5.009394169,6.326081176424865,1.7336646755214469,SVM_Original
894000,174000,3.958112717,4.962807253304345,1.009411111279803,SVM_Original
18000,186000,2.886811256,2.900522158656798,0.0001879888516641867,SVM_Original
30000,186000,2.855087519,2.882659528923257,0.0007602157312081843,SVM_Original
78000,186000,2.625606298,3.2292308526901823,0.36436260302492074,SVM_Original
198000,186000,2.956588745,3.6852197328005833,0.5309031163832539,SVM_Original
246000,186000,2.678691149,3.492294871976848,0.6619510180417872,SVM_Original
618000,186000,3.555426359,4.84883599044228,1.6729084747076552,SVM_Original
42000,198000,3.039292812,3.0019289758526377,0.001396056251646919,SVM_Original
246000,198000,3.320775032,3.3492146761526307,0.0008088133595282726,SVM_Original
546000,198000,2.873704672,3.4566120227753228,0.33978097958790504,SVM_Original
570000,198000,3.457747459,3.55121798560397,0.008736739343623408,SVM_Original
618000,198000,3.773292542,4.302811982572194,0.2803908379438897,SVM_Original
906000,198000,3.573520422,5.268038647293025,2.8713920158502235,SVM_Original
918000,198000,3.821193933,5.0386131340772655,1.4821095111516074,SVM_Original
930000,198000,3.621565342,4.969991446224629,1.8182529585544107,SVM_Original
102000,210000,2.905583143,3.418722209413098,0.2633117014793057,SVM_Original
138000,210000,2.664172888,2.773090521439308,0.011863050874019475,SVM_Original
150000,210000,2.740583658,2.802457946894421,0.003828427626190302,SVM_Original
198000,210000,3.125502825,3.835753097243682,0.5044554492222245,SVM_Original
246000,210000,3.142351627,3.3482798833327734,0.042406446756256405,SVM_Original
318000,210000,2.540817738,3.3263237371776024,0.6170196747440038,SVM_Original
330000,210000,2.441795588,3.6650937159502286,1.4964583098465334,SVM_Original
534000,210000,2.786952734,3.648606344322351,0.7424469441815417,SVM_Original
546000,210000,2.700603008,3.398569749751669,0.4871575725914411,SVM_Original
594000,210000,3.558115959,3.795059528220542,0.05614225499496975,SVM_Original
618000,210000,3.636478186,3.7594548448287823,0.015123258616690687,SVM_Original
630000,210000,3.990876436,3.870684997543475,0.014445981878248642,SVM_Original
942000,210000,4.320587635,5.710886437220561,1.9329307594559282,SVM_Original
954000,210000,4.144903183,4.863999086990512,0.5170989191359318,SVM_Original
258000,222000,2.456860065,3.1317149366756443,0.4554290978243505,SVM_Original
342000,222000,2.820002556,3.8636432756773367,1.0891859517686293,SVM_Original
378000,222000,2.289895296,3.360928684552136,1.1471125193934701,SVM_Original
462000,222000,2.535257578,3.3829960553393885,0.718660525961705,SVM_Original
474000,222000,3.109570026,3.3829960553393885,0.0747617935203041,SVM_Original
486000,222000,3.04198122,3.3829960553393885,0.11629111792155039,SVM_Original
618000,222000,3.194875479,3.5769377590244087,0.14597158581744984,SVM_Original
642000,222000,3.426330566,3.9993438641895103,0.3283442399020208,SVM_Original
978000,222000,3.777675867,4.09962303055863,0.10364997612344694,SVM_Original
54000,234000,3.157769203,4.324366467859576,1.3609491783778447,SVM_Original
198000,234000,3.085379124,4.127317540995645,1.085635664811391,SVM_Original
318000,234000,3.067105055,1.950117173675325,1.2476619270261857,SVM_Original
366000,234000,2.84745574,4.0203039414831325,1.3755729037222186,SVM_Original
462000,234000,2.344702959,3.411530619496493,1.1381212572004207,SVM_Original
534000,234000,3.083623409,3.5808473801538265,0.24723167748998146,SVM_Original
978000,234000,3.959434271,4.063658164596434,0.010862619996400686,SVM_Original
54000,246000,2.9386971,5.025689540044077,4.355537444801129,SVM_Original
150000,246000,3.309178352,3.031464869124585,0.07712477857079347,SVM_Original
186000,246000,3.198785782,3.769658131318773,0.32589523921673524,SVM_Original
270000,246000,3.049124002,3.8075680785834254,0.5752374173044846,SVM_Original
474000,246000,3.178456783,3.3829960553393885,0.0418363139291265,SVM_Original
486000,246000,3.911985397,3.3829960553393885,0.27982972359052716,SVM_Original
498000,246000,2.998541832,3.3829960553393885,0.1478050498434925,SVM_Original
510000,246000,2.223513365,3.3829960553393885,1.3444001091966662,SVM_Original
534000,246000,2.898160696,3.791335278127144,0.7977608341579983,SVM_Original
966000,246000,3.899471283,4.325115012323251,0.18117258431220506,SVM_Original
42000,258000,2.878574848,4.295329934208249,2.0071949742969437,SVM_Original
186000,258000,3.231734991,4.339958270633545,1.2281588375217303,SVM_Original
294000,258000,3.131568909,5.11689813644742,3.941532141356972,SVM_Original
318000,258000,3.636513233,6.382110842247893,7.538306231907744,SVM_Original
546000,258000,3.191914082,4.23520574711868,1.088457498506109,SVM_Original
966000,258000,3.538547039,3.5099436040442558,0.0008181564912674918,SVM_Original
186000,270000,3.44730711,4.934056427297295,2.2104235324839734,SVM_Original
378000,270000,3.177196264,4.468794389900427,1.6682257188294964,SVM_Original
546000,270000,3.331477404,4.309824438902703,0.9571629207029112,SVM_Original
30000,282000,2.81765604,3.0385692925584595,0.048802665155957665,SVM_Original
42000,282000,3.045999289,3.037909821953137,6.543947710228198e-05,SVM_Original
150000,282000,3.998659849,3.517835308959649,0.23119223830501534,SVM_Original
174000,282000,3.097214937,3.822148311389144,0.5255283973032311,SVM_Original
378000,282000,2.578074932,3.758988230643078,1.394556218912076,SVM_Original
546000,282000,3.453247309,4.269009903287979,0.665468610239454,SVM_Original
54000,294000,2.890576601,2.9755616204344117,0.007222453528267376,SVM_Original
510000,294000,3.186098814,5.233184550266936,4.190560011627541,SVM_Original
522000,294000,3.085552931,4.474862078243046,1.9301799066131988,SVM_Original
534000,294000,2.711827517,3.823047574734338,1.2348100167111056,SVM_Original
882000,294000,1.762660742,1.7009172415272615,0.003812259850627055,SVM_Original
906000,294000,2.596511126,2.948154196892815,0.12365284930692955,SVM_Original
966000,294000,2.7342453,3.034223165427078,0.08998671974618622,SVM_Original
78000,306000,2.205553293,2.6957834381329144,0.24032559519703844,SVM_Original
390000,306000,1.944303751,2.433153828804213,0.23897439856918518,SVM_Original
486000,306000,3.129220963,6.621071495120905,12.193020138673047,SVM_Original
870000,306000,1.883539677,2.309079433794609,0.18108408461281486,SVM_Original
90000,318000,2.755927801,2.6967383640197147,0.0035033894500431564,SVM_Original
390000,318000,2.076662064,2.3793963255624564,0.09164803312376564,SVM_Original
462000,318000,2.703168154,4.024826333159068,1.7467803425380637,SVM_Original
474000,318000,2.99938345,5.08090211311093,4.332719944879115,SVM_Original
918000,318000,2.08295083,2.8254095372329413,0.5512449319460102,SVM_Original
978000,318000,2.697216272,2.8400979294002515,0.020415168021442873,SVM_Original
990000,318000,3.506424665,2.924279933684467,0.33889248819843415,SVM_Original
1014000,318000,3.064909935,3.062590928596346,5.377790700188312e-06,SVM_Original
1026000,318000,3.07010746,3.056224212637347,0.00019274455733260857,SVM_Original
90000,330000,2.582202673,2.9201886544553965,0.11423452366036776,SVM_Original
426000,330000,2.440495253,2.768818489630668,0.10779614771163767,SVM_Original
438000,330000,2.558051586,2.9991118368918923,0.19453414491681906,SVM_Original
450000,330000,2.502745628,3.303674587954543,0.6414871988938656,SVM_Original
870000,330000,1.886831999,2.405766678542317,0.2692932016316871,SVM_Original
930000,330000,2.075474024,2.6358305764732752,0.31399946589973443,SVM_Original
1026000,330000,3.005055189,3.0552483797073364,0.002519356393383031,SVM_Original
870000,342000,1.973109603,2.4665438566466027,0.2434773626717799,SVM_Original
954000,342000,2.214352131,2.7209879209616763,0.25667982367009173,SVM_Original
966000,342000,2.427265882,2.750188424731712,0.10427896860431447,SVM_Original
978000,342000,2.357124329,2.809077340765749,0.20426152484413154,SVM_Original
1038000,342000,2.793577909,3.0479058308183267,0.06468269181642881,SVM_Original
1050000,342000,2.682916403,3.055230173352571,0.13861754359414677,SVM_Original
78000,354000,2.137986422,3.007394707789899,0.7558707674001304,SVM_Original
870000,354000,2.047894955,2.4956062455353485,0.20044539967282735,SVM_Original
990000,354000,2.715359211,2.916613621288896,0.040503337660731206,SVM_Original
1002000,354000,2.824851274,2.935807277674176,0.012311234751343835,SVM_Original
1050000,354000,2.632481098,3.055245915730296,0.17873009111053026,SVM_Original
66000,366000,2.132418156,2.810187709483205,0.45937156762882325,SVM_Original
78000,366000,2.126740217,2.9387299828731,0.659327379882652,SVM_Original
690000,366000,1.75986135,2.166283928120858,0.16517931200640484,SVM_Original
702000,366000,1.701464295,2.1994567183290243,0.24799645369311413,SVM_Original
714000,366000,1.761439323,2.478924793729401,0.5147854007077901,SVM_Original
738000,366000,1.800556064,2.332982997288929,0.2834784392914538,SVM_Original
870000,366000,2.006439447,2.500652756854107,0.24424679563695162,SVM_Original
1014000,366000,2.732580185,3.0552459165565904,0.1041131743209495,SVM_Original
1026000,366000,2.737938643,3.055230173352571,0.10067391523347632,SVM_Original
1050000,366000,2.586903095,3.0552483735997478,0.21934729998667551,SVM_Original
78000,378000,2.562758684,2.821217904169228,0.06680116849048545,SVM_Original
678000,378000,1.826487422,2.427586816568829,0.3613204821510125,SVM_Original
750000,378000,1.753115058,2.201301291706307,0.2008709000838446,SVM_Original
762000,378000,2.012131929,2.6544524872906257,0.41257569960278084,SVM_Original
870000,378000,2.067135572,2.520848147341256,0.20585510102279478,SVM_Original
1038000,378000,2.597589016,3.055248379595472,0.20945209308661245,SVM_Original
1050000,378000,2.596145391,3.055248379707059,0.21077555423975394,SVM_Original
78000,390000,2.596840143,2.695943555554785,0.009821486380003906,SVM_Original
774000,390000,1.995177388,2.620098966899473,0.3905269797742101,SVM_Original
786000,390000,2.233717203,2.748853962560214,0.26536588105019804,SVM_Original
870000,390000,2.155218124,2.5849498700704183,0.18466937358073038,SVM_Original
1134000,390000,3.70077014,3.357652111323092,0.11772998160312746,SVM_Original
1146000,390000,3.636430502,3.357652194059721,0.07771734497804504,SVM_Original
654000,402000,1.86019516,2.119550355788911,0.0672651175827044,SVM_Original
798000,402000,2.043634892,2.53040760561226,0.23694767471744344,SVM_Original
810000,402000,1.948268056,2.548339958916938,0.3600862886703552,SVM_Original
822000,402000,1.975812316,2.5970645554415497,0.3859543450111405,SVM_Original
870000,402000,2.0372684,2.5818089303792915,0.29652438922576024,SVM_Original
1134000,402000,3.423571348,3.3581769141890665,0.004276431973452543,SVM_Original
1146000,402000,3.408679485,3.3582376201002604,0.002544381734563578,SVM_Original
90000,414000,2.224554777,2.3601273725097567,0.018379928653252147,SVM_Original
642000,414000,1.639973998,2.339451743298817,0.4892691161683167,SVM_Original
834000,414000,2.108962059,2.5988246065922587,0.2399653155335779,SVM_Original
846000,414000,2.191812515,2.5988246065922587,0.1656588427023051,SVM_Original
858000,414000,2.151963234,2.5988246065922587,0.1996850863150373,SVM_Original
1146000,414000,3.116096258,3.3883778418943424,0.07413726092801196,SVM_Original
1158000,414000,3.138520956,3.385699719192706,0.06109734097347596,SVM_Original
90000,426000,2.176720142,2.215567411345301,0.0015091103355863477,SVM_Original
630000,426000,1.773718953,2.4709975326720226,0.48619741766943325,SVM_Original
1074000,426000,2.621746063,3.34435358434954,0.5221616299109265,SVM_Original
1170000,426000,3.421269417,3.4757888157107235,0.0029723648357788427,SVM_Original
1182000,426000,3.41391468,3.4452514653549087,0.0009819941163796198,SVM_Original
1194000,426000,3.288491011,3.4215341535614443,0.017700477782624773,SVM_Original
78000,438000,2.050696611,2.2393937390340937,0.03560660612831522,SVM_Original
570000,438000,1.739001155,2.218884499790517,0.2302880246073343,SVM_Original
582000,438000,1.699710131,2.2185386744619016,0.26918305751079824,SVM_Original
1110000,438000,2.759306431,3.115885859348614,0.12714888872142427,SVM_Original
1194000,438000,3.399390459,3.521890851445467,0.01500634614929339,SVM_Original
78000,450000,2.222948074,2.234350826512368,0.00013002276485831214,SVM_Original
534000,450000,1.732063055,2.13057041826711,0.15880811857810428,SVM_Original
546000,450000,1.594073892,2.1288121720596864,0.2859450281611917,SVM_Original
1122000,450000,3.192107677,3.306651191715251,0.013120216763322855,SVM_Original
1134000,450000,3.47399497,3.355748646949096,0.013982192915058827,SVM_Original
1146000,450000,3.463743448,3.4265603667386424,0.0013825815320887068,SVM_Original
78000,462000,2.354089737,2.260562145170921,0.008747410433346803,SVM_Original
90000,462000,2.208393812,2.14504661587193,0.004012867257288173,SVM_Original
1158000,462000,3.074729204,3.3854483147002203,0.09654636575433576,SVM_Original
1170000,462000,3.234217405,3.394937733485995,0.025831023988646222,SVM_Original
1182000,462000,3.385286093,3.3866473736683265,1.853085057959512e-06,SVM_Original
1194000,462000,3.415456057,3.3545005866452,0.0037155693661749395,SVM_Original
1206000,462000,3.342046022,3.312034095740556,0.0009007157178022936,SVM_Original
1218000,462000,3.470711708,3.284176125442493,0.0347955235600686,SVM_Original
522000,474000,1.766562104,2.385501819103577,0.38308637093249726,SVM_Original
1170000,474000,3.647080898,3.3583546459738782,0.08336284860905159,SVM_Original
90000,486000,1.883619308,2.3847377774213308,0.2511197203951771,SVM_Original
522000,486000,1.817134142,2.2466454371016686,0.18447995261991268,SVM_Original
102000,498000,2.104309082,2.804596489245804,0.49040245274705063,SVM_Original
510000,498000,1.958586335,2.218554427949127,0.06758340935160595,SVM_Original
102000,510000,2.163164377,2.6648505974020558,0.2516890637412999,SVM_Original
486000,510000,1.867303729,2.219477515223361,0.12402637570289737,SVM_Original
102000,522000,2.120398283,2.685368653452066,0.3191915194887448,SVM_Original
450000,522000,1.784072995,1.970555068555875,0.03477556375769877,SVM_Original
462000,522000,1.785255909,2.013544042216831,0.05211547176762555,SVM_Original
474000,522000,1.943638444,2.0686097920409137,0.015617837831163156,SVM_Original
438000,534000,1.733162761,1.9279199668088876,0.037930369214485386,SVM_Original
102000,546000,2.160501242,2.7455474773700845,0.3422790975207083,SVM_Original
402000,546000,1.63800168,2.0446957468774998,0.16540006403336033,SVM_Original
414000,546000,1.594468832,1.9894829341379747,0.15603614088787032,SVM_Original
90000,558000,2.244714737,2.590160489082337,0.11933276763173149,SVM_Original
354000,558000,1.738002419,1.9973207122409344,0.06724597720939123,SVM_Original
366000,558000,1.708684683,2.028807605933858,0.10247868578771666,SVM_Original
378000,558000,1.719856739,2.060356073853896,0.11593979703594563,SVM_Original
102000,570000,2.193579912,2.5157812523563106,0.10381370372740299,SVM_Original
342000,570000,1.748478413,2.0305193700845177,0.07954710147315076,SVM_Original
114000,594000,2.084658623,2.048655312944988,0.0012962383349173527,SVM_Original
114000,606000,1.934875011,1.9633961829093944,0.0008134572470852348,SVM_Original
186000,606000,1.458342075,1.8351251475035404,0.14196548372520817,SVM_Original
198000,606000,1.452604413,1.8735732220107888,0.177214738159962,SVM_Original
174000,618000,1.619261622,2.1049618328755164,0.2359046948445211,SVM_Original
210000,618000,1.467314005,1.7860347773264549,0.1015829307123719,SVM_Original
138000,630000,2.304810047,2.307895973083737,9.522939794287216e-06,SVM_Original
174000,630000,1.613859415,1.993456233078754,0.14409374429551458,SVM_Original
222000,630000,1.49664855,1.8352388280706449,0.11464337640395664,SVM_Original
234000,630000,1.602286935,1.870088943935419,0.07171791598984621,SVM_Original
342000,630000,1.910398364,1.99608647401032,0.007342452197140695,SVM_Original
150000,642000,1.928914547,2.0887468772349336,0.025546373788328868,SVM_Original
162000,642000,1.764884114,2.0058574961800253,0.05806817091928053,SVM_Original
174000,642000,1.620377064,1.963513980004333,0.11774294312496479,SVM_Original
246000,642000,1.679421425,1.9149084511167285,0.0554541394693008,SVM_Original
270000,654000,1.619463205,1.9222916169294175,0.09170504707169301,SVM_Original
282000,654000,1.71266818,1.9254379847872225,0.04527098982919273,SVM_Original
306000,654000,1.629487157,1.9842073140383665,0.12582638980932337,SVM_Original
318000,654000,1.727394581,1.9917337430954565,0.06987519261732802,SVM_Original
894000,6000,5.341691494,3.568382901388014,3.144623364631502,SVM_Bias_Corr
906000,6000,5.621836185,3.568382901388014,4.216670387976848,SVM_Bias_Corr
906000,18000,5.608723164,3.568382901388014,4.162988387235546,SVM_Bias_Corr
786000,54000,4.206410885,3.568382901388014,0.40707970787197695,SVM_Bias_Corr
786000,66000,4.141295433,6.481971283908366,5.478763439025603,SVM_Bias_Corr
798000,66000,4.142486572,3.568382901388014,0.32959502461015566,SVM_Bias_Corr
810000,66000,4.021750927,3.56838290138792,0.20554256664739584,SVM_Bias_Corr
858000,66000,4.136784077,3.5642124777597104,0.3278382362565825,SVM_Bias_Corr
870000,66000,4.060382843,3.5740181676798053,0.2365505973993186,SVM_Bias_Corr
594000,78000,2.674547434,2.8218486215478737,0.021697639853013893,SVM_Bias_Corr
798000,78000,4.074169159,6.482281867198071,5.799006815385047,SVM_Bias_Corr
810000,78000,3.87759757,3.5683829013880017,0.09561371128482779,SVM_Bias_Corr
882000,78000,3.889431,3.571803604660233,0.10088716227032465,SVM_Bias_Corr
6000,90000,2.349380016,3.1056710302325627,0.5719760982089184,SVM_Bias_Corr
18000,90000,2.369478703,3.105671712595611,0.5419801473774435,SVM_Bias_Corr
738000,90000,3.435080767,5.682209808995232,5.049588931378409,SVM_Bias_Corr
750000,90000,3.490111828,5.679558321317133,4.793675947098691,SVM_Bias_Corr
834000,90000,4.053636551,3.568382829385341,0.23547117434087725,SVM_Bias_Corr
846000,90000,3.897060633,3.5669847810840296,0.10895006801805372,SVM_Bias_Corr
894000,90000,4.788927078,4.722776403900039,0.004375911683879266,SVM_Bias_Corr
918000,90000,5.810172558,5.32916000590917,0.23137307526893316,SVM_Bias_Corr
738000,102000,3.410098791,5.565656669895501,4.646429769268471,SVM_Bias_Corr
750000,102000,3.23186636,5.554942321342368,5.396681922166768,SVM_Bias_Corr
870000,102000,3.539913177,4.60250942403727,1.1291107842176906,SVM_Bias_Corr
942000,102000,4.606440067,4.839916440575565,0.054511217017996653,SVM_Bias_Corr
606000,114000,2.760525465,3.0032488612721746,0.05891464709789902,SVM_Bias_Corr
654000,114000,3.738617182,3.8482951329826944,0.012029252931762314,SVM_Bias_Corr
666000,114000,3.705513239,3.9537738952983705,0.06163335346569763,SVM_Bias_Corr
750000,114000,3.597315788,5.252822604484732,2.7407028194274115,SVM_Bias_Corr
762000,114000,4.518332005,5.242346553230196,0.5241970660489745,SVM_Bias_Corr
834000,114000,5.346082687,6.005164673551549,0.4343890649967367,SVM_Bias_Corr
846000,114000,4.743641853,5.753882321766535,1.0205858047336291,SVM_Bias_Corr
858000,114000,4.671330452,5.715022107190806,1.0892922711149233,SVM_Bias_Corr
882000,114000,4.250344276,4.493826968118236,0.05928382136114361,SVM_Bias_Corr
942000,114000,4.254964352,4.608139113263125,0.12473241199326508,SVM_Bias_Corr
606000,126000,2.827543497,3.2852972197159223,0.20953847066028528,SVM_Bias_Corr
642000,126000,3.210127354,3.757917545920475,0.3000740943642709,SVM_Bias_Corr
678000,126000,3.936291695,4.013828009161282,0.0060118800137169736,SVM_Bias_Corr
714000,126000,3.451794624,4.981138432767674,2.3388924854160145,SVM_Bias_Corr
726000,126000,3.477403164,4.957929253582879,2.1919575019355713,SVM_Bias_Corr
750000,126000,4.498222828,4.864247792611206,0.13397427471863424,SVM_Bias_Corr
762000,126000,4.775556087,4.817771918705404,0.0017821764465789744,SVM_Bias_Corr
798000,126000,7.464998722,6.959073185870998,0.25596064810741814,SVM_Bias_Corr
810000,126000,6.994415283,6.633510929314112,0.13025195250942873,SVM_Bias_Corr
834000,126000,6.190217018,6.098998304495876,0.008320853693347419,SVM_Bias_Corr
870000,126000,5.018553734,5.736368199547409,0.5152576069491128,SVM_Bias_Corr
954000,126000,3.593407154,4.4042273308685305,0.6574293592171152,SVM_Bias_Corr
18000,138000,2.527366638,3.144205249789316,0.3804898729941701,SVM_Bias_Corr
30000,138000,3.029878855,3.120699009296861,0.008248300426505633,SVM_Bias_Corr
42000,138000,3.031089544,3.136629979222497,0.01113878346695411,SVM_Bias_Corr
462000,138000,2.525985718,3.598394216564138,1.1500599877925892,SVM_Bias_Corr
606000,138000,3.010632515,3.267361680385945,0.06590986435976386,SVM_Bias_Corr
642000,138000,3.368617296,3.69083736156703,0.10382577065402096,SVM_Bias_Corr
690000,138000,3.318842649,4.084596810076845,0.5863794352065027,SVM_Bias_Corr
702000,138000,3.388742447,4.5924141652004185,1.448825605195548,SVM_Bias_Corr
714000,138000,3.974559546,4.668248012257769,0.4812036882190561,SVM_Bias_Corr
774000,138000,3.736124516,4.74469195083689,1.017208270613464,SVM_Bias_Corr
786000,138000,8.096075058,5.9230414046689885,4.722075258509124,SVM_Bias_Corr
870000,138000,4.359537125,5.537711852285816,1.3880956880150066,SVM_Bias_Corr
882000,138000,3.889529467,4.417434158952637,0.27868336378560843,SVM_Bias_Corr
894000,138000,4.435643673,4.387444189319559,0.0023231902270611756,SVM_Bias_Corr
906000,138000,4.350272179,4.533918668823581,0.03372603322452272,SVM_Bias_Corr
18000,150000,3.012975693,3.129267005564124,0.013523669377886747,SVM_Bias_Corr
42000,150000,3.218060732,3.1447074336791334,0.005380706374550062,SVM_Bias_Corr
474000,150000,2.854110241,3.598394216564138,0.5539586362815586,SVM_Bias_Corr
570000,150000,3.276150465,3.340507491315025,0.004141826836112769,SVM_Bias_Corr
582000,150000,3.179291487,3.507744876568138,0.10788162911879894,SVM_Bias_Corr
654000,150000,4.45019722,3.838848855019581,0.3737468233642313,SVM_Bias_Corr
714000,150000,5.889124393,5.495072488595137,0.15527690336509942,SVM_Bias_Corr
930000,150000,3.302919626,4.048593620350088,0.5560297058500152,SVM_Bias_Corr
966000,150000,3.046515226,4.41164489338424,1.8635790087726067,SVM_Bias_Corr
