latitude,longitude,value,imputed_value
894000.0,6000.0,,3.9704762697219844
906000.0,6000.0,,3.9703831672668457
906000.0,18000.0,,3.9703831672668457
774000.0,54000.0,,4.179810285568237
786000.0,54000.0,,4.179810285568237
858000.0,54000.0,,3.9704762697219844
870000.0,54000.0,,3.9704762697219844
882000.0,54000.0,,3.9703831672668457
786000.0,66000.0,,4.179810285568237
798000.0,66000.0,,4.179810285568237
810000.0,66000.0,,4.179810285568237
822000.0,66000.0,,4.179810285568237
834000.0,66000.0,,4.061294436454773
858000.0,66000.0,,3.9704762697219844
870000.0,66000.0,,3.9703831672668457
882000.0,66000.0,,3.9703831672668457
942000.0,66000.0,,5.238811492919922
6000.0,78000.0,,2.9682807922363286
594000.0,78000.0,,3.023573875427246
726000.0,78000.0,,5.896620035171509
798000.0,78000.0,,4.179810285568237
810000.0,78000.0,,4.179810285568237
858000.0,78000.0,,4.027946591377258
882000.0,78000.0,,3.9703831672668457
942000.0,78000.0,,5.238811492919922
6000.0,90000.0,,2.9682807922363286
18000.0,90000.0,,2.9682807922363286
606000.0,90000.0,,2.799696445465088
738000.0,90000.0,,7.178929567337036
750000.0,90000.0,,6.641914367675781
834000.0,90000.0,,4.179810285568237
846000.0,90000.0,,4.027946591377258
882000.0,90000.0,,3.9703831672668457
894000.0,90000.0,,4.353788375854492
906000.0,90000.0,,5.2347636222839355
918000.0,90000.0,,5.238811492919922
606000.0,102000.0,,2.8824357986450195
738000.0,102000.0,,7.178929567337036
750000.0,102000.0,,6.641914367675781
870000.0,102000.0,,4.027853488922119
882000.0,102000.0,,4.966497182846069
906000.0,102000.0,,5.2347636222839355
942000.0,102000.0,,4.7784264087677
462000.0,114000.0,,3.740513563156128
522000.0,114000.0,,2.5302430391311646
534000.0,114000.0,,2.786175012588501
606000.0,114000.0,,2.8824357986450195
654000.0,114000.0,,4.184895277023315
666000.0,114000.0,,4.2207746505737305
750000.0,114000.0,,6.641914367675781
762000.0,114000.0,,6.15108585357666
798000.0,114000.0,,4.32327938079834
834000.0,114000.0,,6.248732089996338
846000.0,114000.0,,5.887080669403076
858000.0,114000.0,,4.981971502304077
882000.0,114000.0,,4.966497182846069
942000.0,114000.0,,4.567597150802612
462000.0,126000.0,,4.346407175064087
606000.0,126000.0,,3.0921595096588135
642000.0,126000.0,,4.184895277023315
654000.0,126000.0,,4.184895277023315
678000.0,126000.0,,4.2207746505737305
714000.0,126000.0,,6.996504783630371
726000.0,126000.0,,5.896620035171509
738000.0,126000.0,,7.178929567337036
750000.0,126000.0,,6.641914367675781
762000.0,126000.0,,6.15108585357666
798000.0,126000.0,,5.642048120498657
810000.0,126000.0,,5.514423608779907
822000.0,126000.0,,6.248732089996338
834000.0,126000.0,,6.248732089996338
858000.0,126000.0,,5.887080669403076
870000.0,126000.0,,5.095013856887817
894000.0,126000.0,,5.610604286193848
954000.0,126000.0,,4.053049325942993
18000.0,138000.0,,2.9682807922363286
30000.0,138000.0,,2.9682807922363286
42000.0,138000.0,,2.940584659576416
462000.0,138000.0,,4.346407175064087
606000.0,138000.0,,3.2526366710662846
642000.0,138000.0,,4.328884840011597
678000.0,138000.0,,4.3895745277404785
690000.0,138000.0,,4.3895745277404785
702000.0,138000.0,,4.23569917678833
714000.0,138000.0,,6.996504783630371
726000.0,138000.0,,6.996504783630371
738000.0,138000.0,,7.178929567337036
762000.0,138000.0,,6.15108585357666
774000.0,138000.0,,6.15108585357666
786000.0,138000.0,,5.323803424835205
810000.0,138000.0,,5.642048120498657
822000.0,138000.0,,6.731991767883301
858000.0,138000.0,,5.309400796890259
870000.0,138000.0,,4.517333984375
882000.0,138000.0,,4.7536046504974365
894000.0,138000.0,,5.461602449417114
906000.0,138000.0,,5.461602449417114
18000.0,150000.0,,2.9682807922363286
42000.0,150000.0,,2.940584659576416
474000.0,150000.0,,4.258761167526245
486000.0,150000.0,,3.745798945426941
570000.0,150000.0,,3.5830799341201782
582000.0,150000.0,,3.512783408164978
642000.0,150000.0,,4.6450653076171875
654000.0,150000.0,,4.328884840011597
666000.0,150000.0,,4.3895745277404785
690000.0,150000.0,,4.23569917678833
714000.0,150000.0,,6.4282920360565186
774000.0,150000.0,,6.965247869491577
786000.0,150000.0,,5.323803424835205
798000.0,150000.0,,6.848562002182007
810000.0,150000.0,,6.755157470703125
930000.0,150000.0,,4.642267465591431
942000.0,150000.0,,3.828576683998108
966000.0,150000.0,,3.757373094558716
18000.0,162000.0,,2.9584476947784424
222000.0,162000.0,,3.5450472831726074
234000.0,162000.0,,3.5309115648269653
486000.0,162000.0,,3.134841561317444
534000.0,162000.0,,3.0614724159240723
558000.0,162000.0,,3.199898600578308
570000.0,162000.0,,3.199898600578308
606000.0,162000.0,,3.81464660167694
630000.0,162000.0,,3.81464660167694
642000.0,162000.0,,5.017965793609619
654000.0,162000.0,,4.782506704330444
666000.0,162000.0,,4.782506704330444
678000.0,162000.0,,4.4084813594818115
702000.0,162000.0,,5.26605486869812
714000.0,162000.0,,6.4282920360565186
774000.0,162000.0,,8.11460828781128
786000.0,162000.0,,9.000531196594238
798000.0,162000.0,,9.000531196594238
810000.0,162000.0,,6.9145143032073975
834000.0,162000.0,,6.560827732086182
846000.0,162000.0,,6.412301540374756
858000.0,162000.0,,4.517333984375
930000.0,162000.0,,4.642267465591431
942000.0,162000.0,,3.828576683998108
954000.0,162000.0,,3.757373094558716
1026000.0,162000.0,,3.757373094558716
6000.0,174000.0,,2.9461493492126465
66000.0,174000.0,,3.1398847103118896
198000.0,174000.0,,3.5601980686187744
210000.0,174000.0,,3.5450472831726074
222000.0,174000.0,,3.5450472831726074
234000.0,174000.0,,3.5309115648269653
498000.0,174000.0,,2.9371073246002197
510000.0,174000.0,,2.9371073246002197
522000.0,174000.0,,2.8288654088974
534000.0,174000.0,,2.8513360023498535
606000.0,174000.0,,3.81464660167694
618000.0,174000.0,,3.81464660167694
690000.0,174000.0,,5.390150785446167
702000.0,174000.0,,6.247724294662476
714000.0,174000.0,,6.635473012924194
726000.0,174000.0,,7.290505409240723
810000.0,174000.0,,8.225486993789673
834000.0,174000.0,,8.291825532913208
858000.0,174000.0,,8.371866941452026
870000.0,174000.0,,6.669131755828857
894000.0,174000.0,,5.4315268993377686
1026000.0,174000.0,,4.1878626346588135
18000.0,186000.0,,2.9461493492126465
30000.0,186000.0,,2.9721016883850098
78000.0,186000.0,,3.440014600753784
198000.0,186000.0,,3.5601980686187744
246000.0,186000.0,,3.585099220275879
618000.0,186000.0,,4.410752773284912
630000.0,186000.0,,4.968742609024048
738000.0,186000.0,,7.290505409240723
750000.0,186000.0,,8.431231498718262
906000.0,186000.0,,5.730642557144165
1026000.0,186000.0,,4.707514524459839
1038000.0,186000.0,,4.707514524459839
42000.0,198000.0,,3.243294715881348
90000.0,198000.0,,3.547839641571045
246000.0,198000.0,,3.585099220275879
546000.0,198000.0,,3.5264763832092285
570000.0,198000.0,,3.7485151290893555
594000.0,198000.0,,4.422783136367798
606000.0,198000.0,,4.567307710647583
618000.0,198000.0,,4.705747842788696
654000.0,198000.0,,5.080094575881958
666000.0,198000.0,,5.812236070632935
906000.0,198000.0,,5.99835205078125
918000.0,198000.0,,5.756836652755737
930000.0,198000.0,,5.756836652755737
102000.0,210000.0,,3.4594370126724243
138000.0,210000.0,,2.99683153629303
150000.0,210000.0,,2.8579983711242676
198000.0,210000.0,,3.8757002353668213
246000.0,210000.0,,3.6034388542175293
258000.0,210000.0,,3.353131890296936
318000.0,210000.0,,2.919597148895264
330000.0,210000.0,,2.919597148895264
462000.0,210000.0,,3.514751672744751
534000.0,210000.0,,3.691089630126953
546000.0,210000.0,,4.039597511291504
594000.0,210000.0,,4.422783136367798
618000.0,210000.0,,4.201977610588074
630000.0,210000.0,,4.705747842788696
654000.0,210000.0,,5.192927598953247
666000.0,210000.0,,6.195982456207275
942000.0,210000.0,,6.416340351104736
954000.0,210000.0,,5.121774911880493
258000.0,222000.0,,3.353131890296936
342000.0,222000.0,,3.610894560813904
378000.0,222000.0,,3.11193573474884
390000.0,222000.0,,3.11193573474884
462000.0,222000.0,,3.514751672744751
474000.0,222000.0,,3.514751672744751
486000.0,222000.0,,3.514751672744751
534000.0,222000.0,,4.047353744506836
546000.0,222000.0,,4.047353744506836
606000.0,222000.0,,4.604686498641968
618000.0,222000.0,,4.2393563985824585
642000.0,222000.0,,3.79642915725708
654000.0,222000.0,,5.04470682144165
678000.0,222000.0,,7.013478755950928
978000.0,222000.0,,4.707514524459839
54000.0,234000.0,,4.0504515171051025
186000.0,234000.0,,4.392703294754028
198000.0,234000.0,,4.392703294754028
318000.0,234000.0,,2.919597148895264
354000.0,234000.0,,5.375542402267456
366000.0,234000.0,,3.98984432220459
402000.0,234000.0,,3.0863869190216064
462000.0,234000.0,,3.514751672744751
534000.0,234000.0,,3.8730931282043457
978000.0,234000.0,,4.707514524459839
42000.0,246000.0,,4.431658387184143
54000.0,246000.0,,5.204089641571045
150000.0,246000.0,,3.1841295957565308
186000.0,246000.0,,4.596493244171143
270000.0,246000.0,,4.035315752029419
330000.0,246000.0,,4.561877608299255
474000.0,246000.0,,3.514751672744751
486000.0,246000.0,,3.514751672744751
498000.0,246000.0,,3.3583693504333496
510000.0,246000.0,,3.3583693504333496
534000.0,246000.0,,3.8730931282043457
966000.0,246000.0,,5.06760048866272
42000.0,258000.0,,4.431658387184143
186000.0,258000.0,,4.596493244171143
294000.0,258000.0,,4.946641683578491
318000.0,258000.0,,6.253670930862427
330000.0,258000.0,,8.511677265167236
546000.0,258000.0,,4.60689640045166
966000.0,258000.0,,3.5064955949783325
1014000.0,258000.0,,2.893965244293213
1026000.0,258000.0,,2.893965244293213
186000.0,270000.0,,5.616268157958984
378000.0,270000.0,,5.085272312164307
390000.0,270000.0,,3.675253748893738
546000.0,270000.0,,4.575226545333862
30000.0,282000.0,,3.5528212785720825
42000.0,282000.0,,3.5528212785720825
150000.0,282000.0,,3.3702863454818726
174000.0,282000.0,,4.353579163551331
378000.0,282000.0,,3.6638728380203247
390000.0,282000.0,,3.6638728380203247
546000.0,282000.0,,4.575226545333862
870000.0,282000.0,,2.27755880355835
894000.0,282000.0,,2.3462812900543213
54000.0,294000.0,,3.206185221672058
150000.0,294000.0,,2.9019376039505005
162000.0,294000.0,,3.254376769065857
510000.0,294000.0,,7.490675926208496
522000.0,294000.0,,5.306886196136475
534000.0,294000.0,,5.306886196136475
870000.0,294000.0,,2.054290056228638
882000.0,294000.0,,2.054290056228638
906000.0,294000.0,,3.073058247566223
966000.0,294000.0,,2.8993639945983887
78000.0,306000.0,,2.5251948833465576
150000.0,306000.0,,2.424236536026001
162000.0,306000.0,,2.9648529291152954
390000.0,306000.0,,2.631525993347168
486000.0,306000.0,,7.153322696685791
546000.0,306000.0,,4.065086245536804
558000.0,306000.0,,3.53796923160553
870000.0,306000.0,,2.3317400217056274
90000.0,318000.0,,2.592908024787903
150000.0,318000.0,,2.1063482761383057
162000.0,318000.0,,2.9648529291152954
390000.0,318000.0,,2.384860634803772
462000.0,318000.0,,5.380290269851685
474000.0,318000.0,,6.3604536056518555
918000.0,318000.0,,2.9644253253936768
978000.0,318000.0,,2.7311413288116455
990000.0,318000.0,,3.0494892597198486
1014000.0,318000.0,,3.0750627517700195
1026000.0,318000.0,,3.0552483797073364
90000.0,330000.0,,3.060963273048401
150000.0,330000.0,,2.181831002235413
162000.0,330000.0,,2.4113883972167964
174000.0,330000.0,,2.6384010314941406
426000.0,330000.0,,2.976449728012085
438000.0,330000.0,,3.3175227642059326
450000.0,330000.0,,3.9222644567489624
462000.0,330000.0,,3.9222644567489624
474000.0,330000.0,,5.8816978931427
678000.0,330000.0,,2.557353496551514
690000.0,330000.0,,2.5930588245391846
870000.0,330000.0,,2.445679187774658
930000.0,330000.0,,2.7691859006881714
978000.0,330000.0,,2.7311413288116455
990000.0,330000.0,,3.0494892597198486
1026000.0,330000.0,,3.0552483797073364
186000.0,342000.0,,2.4880611896514893
474000.0,342000.0,,4.648439407348633
678000.0,342000.0,,2.3425815105438232
690000.0,342000.0,,2.1926958560943604
870000.0,342000.0,,2.577286720275879
954000.0,342000.0,,2.7099454402923584
966000.0,342000.0,,2.7099454402923584
978000.0,342000.0,,2.7099454402923584
990000.0,342000.0,,3.084040880203247
1002000.0,342000.0,,3.084040880203247
1014000.0,342000.0,,3.0552483797073364
1038000.0,342000.0,,3.0552483797073364
1050000.0,342000.0,,3.0552483797073364
78000.0,354000.0,,3.120324730873108
690000.0,354000.0,,2.1101170778274536
714000.0,354000.0,,2.2809207439422607
726000.0,354000.0,,2.610748529434204
870000.0,354000.0,,2.571898937225342
978000.0,354000.0,,2.7099454402923584
990000.0,354000.0,,3.084040880203247
1002000.0,354000.0,,3.084040880203247
1014000.0,354000.0,,3.0552483797073364
1026000.0,354000.0,,3.0552483797073364
1038000.0,354000.0,,3.0552483797073364
1050000.0,354000.0,,3.0552483797073364
66000.0,366000.0,,2.929596304893494
78000.0,366000.0,,2.929596304893494
690000.0,366000.0,,2.2861400842666626
702000.0,366000.0,,2.2397141456604
714000.0,366000.0,,2.2809207439422607
738000.0,366000.0,,2.589823007583618
870000.0,366000.0,,2.5516464710235596
1002000.0,366000.0,,3.0296748876571655
1014000.0,366000.0,,3.0552483797073364
1026000.0,366000.0,,3.0552483797073364
1038000.0,366000.0,,3.0552483797073364
1050000.0,366000.0,,3.0552483797073364
78000.0,378000.0,,2.929596304893494
678000.0,378000.0,,2.465076208114624
750000.0,378000.0,,2.879157066345215
762000.0,378000.0,,3.156043291091919
870000.0,378000.0,,2.5516464710235596
1038000.0,378000.0,,3.0552483797073364
1050000.0,378000.0,,3.0552483797073364
1062000.0,378000.0,,3.0552483797073364
78000.0,390000.0,,2.5139482021331787
774000.0,390000.0,,3.1284838914871216
786000.0,390000.0,,2.925846219062805
870000.0,390000.0,,2.615838646888733
1134000.0,390000.0,,3.3987406492233276
1146000.0,390000.0,,3.495876312255859
654000.0,402000.0,,2.2815821170806885
798000.0,402000.0,,2.674808859825134
810000.0,402000.0,,2.674808859825134
822000.0,402000.0,,2.643839716911316
870000.0,402000.0,,2.615838646888733
1134000.0,402000.0,,3.3987406492233276
1146000.0,402000.0,,3.495876312255859
90000.0,414000.0,,2.5143922567367554
642000.0,414000.0,,2.3691737651824956
834000.0,414000.0,,2.6191070079803467
846000.0,414000.0,,2.5804646015167236
858000.0,414000.0,,2.5804646015167236
1074000.0,414000.0,,3.2350367307662964
1146000.0,414000.0,,3.495876312255859
1158000.0,414000.0,,3.5254920721054077
1170000.0,414000.0,,3.527956485748291
90000.0,426000.0,,2.4779555797576904
630000.0,426000.0,,2.416351079940796
642000.0,426000.0,,2.416351079940796
1074000.0,426000.0,,3.2350367307662964
1134000.0,426000.0,,3.3987406492233276
1158000.0,426000.0,,3.5254920721054077
1170000.0,426000.0,,3.5645463466644287
1182000.0,426000.0,,3.5645463466644287
1194000.0,426000.0,,3.493756413459778
78000.0,438000.0,,2.2491350173950195
90000.0,438000.0,,2.2491350173950195
570000.0,438000.0,,2.1500346660614014
582000.0,438000.0,,2.1706687211990356
1110000.0,438000.0,,3.2350367307662964
1194000.0,438000.0,,3.493756413459778
78000.0,450000.0,,2.2491350173950195
