latitude,longitude,imputed_value
510000.0,6000.0,4.040165339114736
522000.0,6000.0,3.640993152770962
534000.0,6000.0,3.6462017751129157
894000.0,6000.0,4.141998357750242
906000.0,6000.0,3.841921417026988
498000.0,18000.0,4.214926916949166
546000.0,18000.0,4.463974317354347
558000.0,18000.0,4.480470410583576
906000.0,18000.0,3.0320868351494985
486000.0,30000.0,3.4371061805253698
558000.0,30000.0,3.5823093493869456
486000.0,42000.0,2.857748732505238
558000.0,42000.0,3.1878300542273124
486000.0,54000.0,2.8043066206198497
570000.0,54000.0,2.9325379708931436
582000.0,54000.0,2.870333294817164
786000.0,54000.0,2.665427985138444
486000.0,66000.0,2.9575193894390086
582000.0,66000.0,2.783551854958146
786000.0,66000.0,2.964544476204801
798000.0,66000.0,3.391346810270679
810000.0,66000.0,3.4836907894299767
858000.0,66000.0,3.5650919789339333
870000.0,66000.0,3.5544852612582654
594000.0,78000.0,2.571960169971989
798000.0,78000.0,3.282652674271342
810000.0,78000.0,4.021984752916448
822000.0,78000.0,4.361194643405801
834000.0,78000.0,4.803603521675901
846000.0,78000.0,3.9446777127582644
882000.0,78000.0,3.7007325737907517
6000.0,90000.0,2.506883011850688
18000.0,90000.0,2.403728460998513
474000.0,90000.0,3.0412481826331934
486000.0,90000.0,3.0633221047726646
594000.0,90000.0,3.233913430071795
738000.0,90000.0,3.1392084366134814
750000.0,90000.0,3.6191417903513305
834000.0,90000.0,4.762116056887615
846000.0,90000.0,4.191130399744038
858000.0,90000.0,4.095231391869101
894000.0,90000.0,4.1205642267987255
918000.0,90000.0,4.278431675114413
474000.0,102000.0,2.7917626156710753
594000.0,102000.0,2.768609659021115
738000.0,102000.0,3.337945780223496
750000.0,102000.0,3.625718559632512
870000.0,102000.0,4.187474666349381
918000.0,102000.0,5.176063764711168
930000.0,102000.0,4.853709118586402
942000.0,102000.0,4.224339142533401
474000.0,114000.0,3.147670868396782
606000.0,114000.0,3.154268373057719
654000.0,114000.0,3.661069291578852
666000.0,114000.0,3.6355432967814902
750000.0,114000.0,3.8712704429153746
762000.0,114000.0,4.584066239105862
834000.0,114000.0,5.516499809593249
846000.0,114000.0,5.774173627066398
858000.0,114000.0,5.544099632734902
882000.0,114000.0,4.07148307824085
942000.0,114000.0,3.809834337428828
474000.0,126000.0,3.345159859493675
606000.0,126000.0,3.4750246148100556
642000.0,126000.0,3.7651797869686865
678000.0,126000.0,3.6794705786387447
714000.0,126000.0,3.5742812312684364
726000.0,126000.0,3.596713366224061
750000.0,126000.0,4.067501512587447
762000.0,126000.0,4.484822419135066
798000.0,126000.0,6.627133754269112
810000.0,126000.0,5.989488635860507
834000.0,126000.0,5.941247275961626
870000.0,126000.0,4.926344004400165
954000.0,126000.0,3.6883304721537926
